Timestamp,FIT-104-SoftWaterSupply-02_Total(m³)
16-Mar-26 12:00:00 PM ICT,3985.3
16-Mar-26 1:00:00 PM ICT,3988.3
16-Mar-26 2:00:00 PM ICT,3991.5
16-Mar-26 3:00:00 PM ICT,3995.3
16-Mar-26 4:00:00 PM ICT,3997.8
16-Mar-26 5:00:00 PM ICT,3999.0
16-Mar-26 6:00:00 PM ICT,3999.0
16-Mar-26 7:00:00 PM ICT,3999.0
16-Mar-26 8:00:00 PM ICT,3999.5
16-Mar-26 9:00:00 PM ICT,4000.0
16-Mar-26 10:00:00 PM ICT,4000.0
16-Mar-26 11:00:00 PM ICT,4000.0
17-Mar-26 12:00:00 AM ICT,4000.0
17-Mar-26 1:00:00 AM ICT,4000.0
17-Mar-26 2:00:00 AM ICT,4000.0
17-Mar-26 3:00:00 AM ICT,4000.0
17-Mar-26 4:00:00 AM ICT,4000.5
17-Mar-26 5:00:00 AM ICT,4001.0
17-Mar-26 6:00:00 AM ICT,4001.0
17-Mar-26 7:00:00 AM ICT,4002.0
17-Mar-26 8:00:00 AM ICT,4004.0
17-Mar-26 9:00:00 AM ICT,4009.0
17-Mar-26 10:00:00 AM ICT,4012.5
17-Mar-26 11:00:00 AM ICT,4016.0
17-Mar-26 12:00:00 PM ICT,4019.5
17-Mar-26 1:00:00 PM ICT,4023.0
17-Mar-26 2:00:00 PM ICT,4026.5
17-Mar-26 3:00:00 PM ICT,4033.3
17-Mar-26 4:00:00 PM ICT,4045.0
17-Mar-26 5:00:00 PM ICT,4051.0
17-Mar-26 6:00:00 PM ICT,4051.8
17-Mar-26 7:00:00 PM ICT,4052.0
17-Mar-26 8:00:00 PM ICT,4052.0
17-Mar-26 9:00:00 PM ICT,4052.0
17-Mar-26 10:00:00 PM ICT,4052.0
17-Mar-26 11:00:00 PM ICT,4052.0
18-Mar-26 12:00:00 AM ICT,4052.3
18-Mar-26 1:00:00 AM ICT,4053.0
18-Mar-26 2:00:00 AM ICT,4053.0
18-Mar-26 3:00:00 AM ICT,4053.0
18-Mar-26 4:00:00 AM ICT,4053.0
18-Mar-26 5:00:00 AM ICT,4053.0
18-Mar-26 6:00:00 AM ICT,4053.5
18-Mar-26 7:00:00 AM ICT,4054.8
18-Mar-26 8:00:00 AM ICT,4055.0
18-Mar-26 9:00:00 AM ICT,4059.3
18-Mar-26 10:00:00 AM ICT,4064.8
18-Mar-26 11:00:00 AM ICT,4068.3
18-Mar-26 12:00:00 PM ICT,4071.0
18-Mar-26 1:00:00 PM ICT,4075.0
18-Mar-26 2:00:00 PM ICT,4081.0
18-Mar-26 3:00:00 PM ICT,4087.5
18-Mar-26 4:00:00 PM ICT,4091.0
18-Mar-26 5:00:00 PM ICT,4094.0
18-Mar-26 6:00:00 PM ICT,4095.0
18-Mar-26 7:00:00 PM ICT,4095.0
18-Mar-26 8:00:00 PM ICT,4095.0
18-Mar-26 9:00:00 PM ICT,4095.0
18-Mar-26 10:00:00 PM ICT,4095.5
18-Mar-26 11:00:00 PM ICT,4096.0
19-Mar-26 12:00:00 AM ICT,4096.0
19-Mar-26 1:00:00 AM ICT,4096.0
19-Mar-26 2:00:00 AM ICT,4096.0
19-Mar-26 3:00:00 AM ICT,4096.0
19-Mar-26 4:00:00 AM ICT,4096.0
19-Mar-26 5:00:00 AM ICT,4096.0
19-Mar-26 6:00:00 AM ICT,4096.8
19-Mar-26 7:00:00 AM ICT,4097.8
19-Mar-26 8:00:00 AM ICT,4098.5
19-Mar-26 9:00:00 AM ICT,4100.5
19-Mar-26 10:00:00 AM ICT,4103.8
19-Mar-26 11:00:00 AM ICT,4112.0
19-Mar-26 12:00:00 PM ICT,4115.8
19-Mar-26 1:00:00 PM ICT,4118.8
19-Mar-26 2:00:00 PM ICT,4122.8
19-Mar-26 3:00:00 PM ICT,4125.0
19-Mar-26 4:00:00 PM ICT,4125.0
19-Mar-26 5:00:00 PM ICT,4126.0
19-Mar-26 6:00:00 PM ICT,4126.0
19-Mar-26 7:00:00 PM ICT,4126.0
19-Mar-26 8:00:00 PM ICT,4126.0
19-Mar-26 9:00:00 PM ICT,4126.0
19-Mar-26 10:00:00 PM ICT,4126.0
19-Mar-26 11:00:00 PM ICT,4126.5
20-Mar-26 12:00:00 AM ICT,4127.0
20-Mar-26 1:00:00 AM ICT,4127.0
20-Mar-26 2:00:00 AM ICT,4127.0
20-Mar-26 3:00:00 AM ICT,4127.0
20-Mar-26 4:00:00 AM ICT,4127.0
20-Mar-26 5:00:00 AM ICT,4127.0
20-Mar-26 6:00:00 AM ICT,4127.8
20-Mar-26 7:00:00 AM ICT,4128.8
20-Mar-26 8:00:00 AM ICT,4129.0
