Timestamp,FIT-102-SoftWaterSupply-01_Total(m³)
18-Jan-26 2:00:00 AM ICT,6.0
18-Jan-26 3:00:00 AM ICT,6.0
18-Jan-26 4:00:00 AM ICT,6.0
18-Jan-26 5:00:00 AM ICT,6.0
18-Jan-26 6:00:00 AM ICT,6.0
18-Jan-26 7:00:00 AM ICT,6.0
18-Jan-26 8:00:00 AM ICT,6.0
18-Jan-26 9:00:00 AM ICT,6.0
18-Jan-26 10:00:00 AM ICT,6.0
18-Jan-26 11:00:00 AM ICT,6.0
18-Jan-26 12:00:00 PM ICT,6.0
18-Jan-26 1:00:00 PM ICT,6.0
18-Jan-26 2:00:00 PM ICT,6.0
18-Jan-26 3:00:00 PM ICT,6.0
18-Jan-26 4:00:00 PM ICT,6.0
18-Jan-26 5:00:00 PM ICT,6.0
18-Jan-26 6:00:00 PM ICT,6.0
18-Jan-26 7:00:00 PM ICT,6.0
18-Jan-26 8:00:00 PM ICT,6.0
18-Jan-26 9:00:00 PM ICT,6.0
18-Jan-26 10:00:00 PM ICT,6.0
18-Jan-26 11:00:00 PM ICT,6.0
19-Jan-26 12:00:00 AM ICT,6.0
19-Jan-26 1:00:00 AM ICT,6.0
19-Jan-26 2:00:00 AM ICT,6.0
19-Jan-26 3:00:00 AM ICT,6.0
19-Jan-26 4:00:00 AM ICT,6.0
19-Jan-26 5:00:00 AM ICT,6.0
19-Jan-26 6:00:00 AM ICT,6.0
19-Jan-26 7:00:00 AM ICT,6.0
19-Jan-26 8:00:00 AM ICT,6.0
19-Jan-26 9:00:00 AM ICT,6.0
19-Jan-26 10:00:00 AM ICT,6.0
19-Jan-26 11:00:00 AM ICT,6.0
19-Jan-26 12:00:00 PM ICT,6.0
19-Jan-26 1:00:00 PM ICT,6.0
19-Jan-26 2:00:00 PM ICT,6.0
19-Jan-26 3:00:00 PM ICT,6.0
19-Jan-26 4:00:00 PM ICT,6.0
19-Jan-26 5:00:00 PM ICT,6.0
19-Jan-26 6:00:00 PM ICT,6.0
19-Jan-26 7:00:00 PM ICT,6.0
19-Jan-26 8:00:00 PM ICT,6.0
19-Jan-26 9:00:00 PM ICT,6.0
19-Jan-26 10:00:00 PM ICT,6.0
19-Jan-26 11:00:00 PM ICT,6.0
20-Jan-26 12:00:00 AM ICT,6.0
20-Jan-26 1:00:00 AM ICT,6.0
20-Jan-26 2:00:00 AM ICT,6.0
20-Jan-26 3:00:00 AM ICT,6.0
20-Jan-26 4:00:00 AM ICT,6.0
20-Jan-26 5:00:00 AM ICT,6.0
20-Jan-26 6:00:00 AM ICT,6.0
20-Jan-26 7:00:00 AM ICT,6.0
20-Jan-26 8:00:00 AM ICT,6.0
20-Jan-26 9:00:00 AM ICT,6.0
20-Jan-26 10:00:00 AM ICT,6.0
20-Jan-26 11:00:00 AM ICT,6.0
20-Jan-26 12:00:00 PM ICT,6.0
20-Jan-26 1:00:00 PM ICT,6.0
20-Jan-26 2:00:00 PM ICT,6.0
20-Jan-26 3:00:00 PM ICT,6.0
20-Jan-26 4:00:00 PM ICT,6.0
20-Jan-26 5:00:00 PM ICT,6.0
20-Jan-26 6:00:00 PM ICT,6.0
20-Jan-26 7:00:00 PM ICT,6.0
20-Jan-26 8:00:00 PM ICT,6.0
20-Jan-26 9:00:00 PM ICT,6.0
20-Jan-26 10:00:00 PM ICT,6.0
20-Jan-26 11:00:00 PM ICT,6.0
21-Jan-26 12:00:00 AM ICT,6.0
21-Jan-26 1:00:00 AM ICT,6.0
21-Jan-26 2:00:00 AM ICT,6.0
21-Jan-26 3:00:00 AM ICT,6.0
21-Jan-26 4:00:00 AM ICT,6.0
21-Jan-26 5:00:00 AM ICT,6.0
21-Jan-26 6:00:00 AM ICT,6.0
21-Jan-26 7:00:00 AM ICT,6.0
21-Jan-26 8:00:00 AM ICT,6.0
21-Jan-26 9:00:00 AM ICT,6.0
21-Jan-26 10:00:00 AM ICT,6.0
21-Jan-26 11:00:00 AM ICT,6.0
21-Jan-26 12:00:00 PM ICT,6.0
21-Jan-26 1:00:00 PM ICT,6.0
21-Jan-26 2:00:00 PM ICT,6.0
21-Jan-26 3:00:00 PM ICT,6.0
21-Jan-26 4:00:00 PM ICT,6.0
21-Jan-26 5:00:00 PM ICT,6.0
21-Jan-26 6:00:00 PM ICT,6.0
21-Jan-26 7:00:00 PM ICT,6.0
21-Jan-26 8:00:00 PM ICT,6.0
21-Jan-26 9:00:00 PM ICT,6.0
21-Jan-26 10:00:00 PM ICT,6.0
21-Jan-26 11:00:00 PM ICT,6.0
22-Jan-26 12:00:00 AM ICT,6.0
22-Jan-26 1:00:00 AM ICT,6.0
22-Jan-26 2:00:00 AM ICT,6.0
22-Jan-26 3:00:00 AM ICT,6.0
22-Jan-26 4:00:00 AM ICT,6.0
22-Jan-26 5:00:00 AM ICT,6.0
22-Jan-26 6:00:00 AM ICT,6.0
22-Jan-26 7:00:00 AM ICT,6.0
22-Jan-26 8:00:00 AM ICT,6.0
22-Jan-26 9:00:00 AM ICT,6.0
22-Jan-26 10:00:00 AM ICT,6.0
22-Jan-26 11:00:00 AM ICT,6.0
22-Jan-26 12:00:00 PM ICT,6.0
22-Jan-26 1:00:00 PM ICT,6.0
22-Jan-26 2:00:00 PM ICT,6.0
22-Jan-26 3:00:00 PM ICT,6.0
22-Jan-26 4:00:00 PM ICT,6.0
22-Jan-26 5:00:00 PM ICT,6.0
22-Jan-26 6:00:00 PM ICT,6.0
22-Jan-26 7:00:00 PM ICT,6.0
22-Jan-26 8:00:00 PM ICT,6.0
22-Jan-26 9:00:00 PM ICT,6.0
22-Jan-26 10:00:00 PM ICT,6.0
22-Jan-26 11:00:00 PM ICT,6.0
23-Jan-26 12:00:00 AM ICT,6.0
23-Jan-26 1:00:00 AM ICT,6.0
23-Jan-26 2:00:00 AM ICT,6.0
23-Jan-26 3:00:00 AM ICT,6.0
23-Jan-26 4:00:00 AM ICT,6.0
23-Jan-26 5:00:00 AM ICT,6.0
23-Jan-26 6:00:00 AM ICT,6.0
23-Jan-26 7:00:00 AM ICT,6.0
23-Jan-26 8:00:00 AM ICT,6.0
23-Jan-26 9:00:00 AM ICT,6.0
23-Jan-26 10:00:00 AM ICT,6.0
23-Jan-26 11:00:00 AM ICT,6.0
23-Jan-26 12:00:00 PM ICT,6.0
23-Jan-26 1:00:00 PM ICT,6.0
23-Jan-26 2:00:00 PM ICT,6.0
23-Jan-26 3:00:00 PM ICT,6.0
23-Jan-26 4:00:00 PM ICT,6.0
23-Jan-26 5:00:00 PM ICT,6.0
23-Jan-26 6:00:00 PM ICT,6.0
23-Jan-26 7:00:00 PM ICT,6.0
23-Jan-26 8:00:00 PM ICT,6.0
23-Jan-26 9:00:00 PM ICT,6.0
23-Jan-26 10:00:00 PM ICT,6.0
23-Jan-26 11:00:00 PM ICT,6.0
24-Jan-26 12:00:00 AM ICT,6.0
24-Jan-26 1:00:00 AM ICT,6.0
24-Jan-26 2:00:00 AM ICT,6.0
24-Jan-26 3:00:00 AM ICT,6.0
24-Jan-26 4:00:00 AM ICT,6.0
24-Jan-26 5:00:00 AM ICT,6.0
24-Jan-26 6:00:00 AM ICT,6.0
24-Jan-26 7:00:00 AM ICT,6.0
24-Jan-26 8:00:00 AM ICT,6.0
24-Jan-26 9:00:00 AM ICT,6.0
24-Jan-26 10:00:00 AM ICT,6.0
24-Jan-26 11:00:00 AM ICT,6.0
24-Jan-26 12:00:00 PM ICT,6.0
24-Jan-26 1:00:00 PM ICT,6.0
24-Jan-26 2:00:00 PM ICT,6.0
24-Jan-26 3:00:00 PM ICT,6.0
24-Jan-26 4:00:00 PM ICT,6.0
24-Jan-26 5:00:00 PM ICT,6.0
24-Jan-26 6:00:00 PM ICT,6.0
24-Jan-26 7:00:00 PM ICT,6.0
24-Jan-26 8:00:00 PM ICT,6.0
24-Jan-26 9:00:00 PM ICT,6.0
24-Jan-26 10:00:00 PM ICT,6.0
24-Jan-26 11:00:00 PM ICT,6.0
25-Jan-26 12:00:00 AM ICT,6.0
25-Jan-26 1:00:00 AM ICT,6.0
25-Jan-26 2:00:00 AM ICT,6.0
25-Jan-26 3:00:00 AM ICT,6.0
25-Jan-26 4:00:00 AM ICT,6.0
25-Jan-26 5:00:00 AM ICT,6.0
25-Jan-26 6:00:00 AM ICT,6.0
25-Jan-26 7:00:00 AM ICT,6.0
25-Jan-26 8:00:00 AM ICT,6.0
25-Jan-26 10:00:00 AM ICT,6.0
25-Jan-26 11:00:00 AM ICT,6.0
25-Jan-26 12:00:00 PM ICT,6.0
25-Jan-26 1:00:00 PM ICT,6.0
25-Jan-26 2:00:00 PM ICT,6.0
25-Jan-26 3:00:00 PM ICT,6.0
25-Jan-26 4:00:00 PM ICT,6.0
25-Jan-26 5:00:00 PM ICT,6.0
25-Jan-26 6:00:00 PM ICT,6.0
25-Jan-26 7:00:00 PM ICT,6.0
25-Jan-26 8:00:00 PM ICT,6.0
25-Jan-26 9:00:00 PM ICT,6.0
25-Jan-26 10:00:00 PM ICT,6.0
25-Jan-26 11:00:00 PM ICT,6.0
26-Jan-26 12:00:00 AM ICT,6.0
26-Jan-26 1:00:00 AM ICT,6.0
26-Jan-26 2:00:00 AM ICT,6.0
26-Jan-26 3:00:00 AM ICT,6.0
26-Jan-26 4:00:00 AM ICT,6.0
26-Jan-26 5:00:00 AM ICT,6.0
26-Jan-26 6:00:00 AM ICT,6.0
26-Jan-26 7:00:00 AM ICT,6.0
26-Jan-26 8:00:00 AM ICT,6.0
26-Jan-26 9:00:00 AM ICT,6.0
26-Jan-26 10:00:00 AM ICT,6.0
26-Jan-26 11:00:00 AM ICT,6.0
26-Jan-26 12:00:00 PM ICT,6.0
26-Jan-26 1:00:00 PM ICT,6.0
26-Jan-26 2:00:00 PM ICT,6.0
26-Jan-26 3:00:00 PM ICT,6.0
26-Jan-26 4:00:00 PM ICT,6.0
26-Jan-26 5:00:00 PM ICT,6.0
26-Jan-26 6:00:00 PM ICT,6.0
26-Jan-26 7:00:00 PM ICT,6.0
26-Jan-26 8:00:00 PM ICT,6.0
26-Jan-26 9:00:00 PM ICT,6.0
26-Jan-26 10:00:00 PM ICT,6.0
26-Jan-26 11:00:00 PM ICT,6.0
27-Jan-26 12:00:00 AM ICT,6.0
27-Jan-26 1:00:00 AM ICT,6.0
27-Jan-26 2:00:00 AM ICT,6.0
27-Jan-26 3:00:00 AM ICT,6.0
27-Jan-26 4:00:00 AM ICT,6.0
27-Jan-26 5:00:00 AM ICT,6.0
27-Jan-26 6:00:00 AM ICT,6.0
27-Jan-26 7:00:00 AM ICT,6.0
27-Jan-26 8:00:00 AM ICT,6.0
27-Jan-26 9:00:00 AM ICT,6.0
27-Jan-26 10:00:00 AM ICT,6.0
27-Jan-26 11:00:00 AM ICT,6.0
27-Jan-26 12:00:00 PM ICT,6.0
27-Jan-26 1:00:00 PM ICT,6.0
27-Jan-26 2:00:00 PM ICT,6.0
27-Jan-26 3:00:00 PM ICT,6.0
27-Jan-26 4:00:00 PM ICT,6.0
27-Jan-26 5:00:00 PM ICT,6.0
27-Jan-26 6:00:00 PM ICT,6.0
27-Jan-26 7:00:00 PM ICT,6.0
27-Jan-26 8:00:00 PM ICT,6.0
27-Jan-26 9:00:00 PM ICT,6.0
27-Jan-26 10:00:00 PM ICT,6.0
27-Jan-26 11:00:00 PM ICT,6.0
28-Jan-26 12:00:00 AM ICT,6.0
28-Jan-26 1:00:00 AM ICT,6.0
28-Jan-26 2:00:00 AM ICT,6.0
28-Jan-26 3:00:00 AM ICT,6.0
28-Jan-26 4:00:00 AM ICT,6.0
28-Jan-26 5:00:00 AM ICT,6.0
28-Jan-26 6:00:00 AM ICT,6.0
28-Jan-26 7:00:00 AM ICT,6.0
28-Jan-26 8:00:00 AM ICT,6.0
28-Jan-26 9:00:00 AM ICT,6.0
28-Jan-26 10:00:00 AM ICT,6.0
28-Jan-26 11:00:00 AM ICT,6.0
28-Jan-26 12:00:00 PM ICT,6.0
28-Jan-26 1:00:00 PM ICT,6.0
28-Jan-26 2:00:00 PM ICT,6.0
28-Jan-26 3:00:00 PM ICT,6.0
28-Jan-26 4:00:00 PM ICT,6.0
28-Jan-26 5:00:00 PM ICT,6.0
28-Jan-26 6:00:00 PM ICT,6.0
28-Jan-26 7:00:00 PM ICT,6.0
28-Jan-26 8:00:00 PM ICT,6.0
28-Jan-26 9:00:00 PM ICT,6.0
28-Jan-26 10:00:00 PM ICT,6.0
28-Jan-26 11:00:00 PM ICT,6.0
29-Jan-26 12:00:00 AM ICT,6.0
29-Jan-26 1:00:00 AM ICT,6.0
29-Jan-26 2:00:00 AM ICT,6.0
29-Jan-26 3:00:00 AM ICT,6.0
29-Jan-26 4:00:00 AM ICT,6.0
29-Jan-26 5:00:00 AM ICT,6.0
29-Jan-26 6:00:00 AM ICT,6.0
29-Jan-26 7:00:00 AM ICT,6.0
29-Jan-26 8:00:00 AM ICT,6.0
29-Jan-26 9:00:00 AM ICT,6.0
29-Jan-26 10:00:00 AM ICT,6.0
29-Jan-26 11:00:00 AM ICT,6.0
29-Jan-26 12:00:00 PM ICT,6.0
29-Jan-26 1:00:00 PM ICT,6.0
29-Jan-26 2:00:00 PM ICT,6.0
29-Jan-26 3:00:00 PM ICT,6.0
29-Jan-26 4:00:00 PM ICT,6.0
29-Jan-26 5:00:00 PM ICT,6.0
29-Jan-26 6:00:00 PM ICT,6.0
29-Jan-26 7:00:00 PM ICT,6.0
29-Jan-26 8:00:00 PM ICT,6.0
29-Jan-26 9:00:00 PM ICT,6.0
29-Jan-26 10:00:00 PM ICT,6.0
29-Jan-26 11:00:00 PM ICT,6.0
30-Jan-26 12:00:00 AM ICT,6.0
30-Jan-26 1:00:00 AM ICT,6.0
30-Jan-26 2:00:00 AM ICT,6.0
30-Jan-26 3:00:00 AM ICT,6.0
30-Jan-26 4:00:00 AM ICT,6.0
30-Jan-26 5:00:00 AM ICT,6.0
30-Jan-26 6:00:00 AM ICT,6.0
30-Jan-26 7:00:00 AM ICT,6.0
30-Jan-26 8:00:00 AM ICT,6.0
30-Jan-26 9:00:00 AM ICT,6.0
30-Jan-26 10:00:00 AM ICT,6.0
30-Jan-26 11:00:00 AM ICT,6.0
30-Jan-26 12:00:00 PM ICT,6.0
30-Jan-26 1:00:00 PM ICT,6.0
30-Jan-26 2:00:00 PM ICT,6.0
30-Jan-26 3:00:00 PM ICT,6.0
30-Jan-26 4:00:00 PM ICT,6.0
30-Jan-26 5:00:00 PM ICT,6.0
30-Jan-26 6:00:00 PM ICT,6.0
30-Jan-26 7:00:00 PM ICT,6.0
30-Jan-26 8:00:00 PM ICT,6.0
30-Jan-26 9:00:00 PM ICT,6.0
30-Jan-26 10:00:00 PM ICT,6.0
30-Jan-26 11:00:00 PM ICT,6.0
31-Jan-26 12:00:00 AM ICT,6.0
31-Jan-26 1:00:00 AM ICT,6.0
31-Jan-26 2:00:00 AM ICT,6.0
31-Jan-26 3:00:00 AM ICT,6.0
31-Jan-26 4:00:00 AM ICT,6.0
31-Jan-26 5:00:00 AM ICT,6.0
31-Jan-26 6:00:00 AM ICT,6.0
31-Jan-26 7:00:00 AM ICT,6.0
31-Jan-26 8:00:00 AM ICT,6.0
31-Jan-26 9:00:00 AM ICT,6.0
31-Jan-26 10:00:00 AM ICT,6.0
31-Jan-26 11:00:00 AM ICT,6.0
31-Jan-26 12:00:00 PM ICT,6.0
31-Jan-26 1:00:00 PM ICT,6.0
31-Jan-26 2:00:00 PM ICT,6.0
31-Jan-26 3:00:00 PM ICT,6.0
31-Jan-26 4:00:00 PM ICT,6.0
31-Jan-26 5:00:00 PM ICT,6.0
31-Jan-26 6:00:00 PM ICT,6.0
31-Jan-26 7:00:00 PM ICT,6.0
31-Jan-26 8:00:00 PM ICT,6.0
31-Jan-26 9:00:00 PM ICT,6.0
31-Jan-26 10:00:00 PM ICT,6.0
31-Jan-26 11:00:00 PM ICT,6.0
01-Feb-26 12:00:00 AM ICT,6.0
01-Feb-26 1:00:00 AM ICT,6.0
01-Feb-26 2:00:00 AM ICT,6.0
01-Feb-26 3:00:00 AM ICT,6.0
01-Feb-26 4:00:00 AM ICT,6.0
01-Feb-26 5:00:00 AM ICT,6.0
01-Feb-26 6:00:00 AM ICT,6.0
01-Feb-26 7:00:00 AM ICT,6.0
01-Feb-26 8:00:00 AM ICT,6.0
01-Feb-26 9:00:00 AM ICT,6.0
01-Feb-26 10:00:00 AM ICT,6.0
01-Feb-26 11:00:00 AM ICT,6.0
01-Feb-26 12:00:00 PM ICT,6.0
01-Feb-26 1:00:00 PM ICT,6.0
01-Feb-26 2:00:00 PM ICT,6.0
01-Feb-26 3:00:00 PM ICT,6.0
01-Feb-26 4:00:00 PM ICT,6.0
01-Feb-26 5:00:00 PM ICT,6.0
01-Feb-26 6:00:00 PM ICT,6.0
01-Feb-26 7:00:00 PM ICT,6.0
01-Feb-26 8:00:00 PM ICT,6.0
01-Feb-26 9:00:00 PM ICT,6.0
01-Feb-26 10:00:00 PM ICT,6.0
01-Feb-26 11:00:00 PM ICT,6.0
02-Feb-26 12:00:00 AM ICT,6.0
02-Feb-26 1:00:00 AM ICT,6.0
02-Feb-26 2:00:00 AM ICT,6.0
02-Feb-26 3:00:00 AM ICT,6.0
02-Feb-26 4:00:00 AM ICT,6.0
02-Feb-26 5:00:00 AM ICT,6.0
02-Feb-26 6:00:00 AM ICT,6.0
02-Feb-26 7:00:00 AM ICT,6.0
02-Feb-26 8:00:00 AM ICT,6.0
02-Feb-26 9:00:00 AM ICT,6.0
02-Feb-26 10:00:00 AM ICT,6.0
02-Feb-26 11:00:00 AM ICT,6.0
02-Feb-26 12:00:00 PM ICT,6.0
02-Feb-26 1:00:00 PM ICT,6.0
02-Feb-26 2:00:00 PM ICT,6.0
02-Feb-26 3:00:00 PM ICT,6.0
02-Feb-26 4:00:00 PM ICT,6.0
02-Feb-26 5:00:00 PM ICT,6.0
02-Feb-26 6:00:00 PM ICT,6.0
02-Feb-26 7:00:00 PM ICT,6.0
02-Feb-26 8:00:00 PM ICT,6.0
02-Feb-26 9:00:00 PM ICT,6.0
02-Feb-26 10:00:00 PM ICT,6.0
02-Feb-26 11:00:00 PM ICT,6.0
03-Feb-26 12:00:00 AM ICT,6.0
03-Feb-26 1:00:00 AM ICT,6.0
03-Feb-26 2:00:00 AM ICT,6.0
03-Feb-26 3:00:00 AM ICT,6.0
03-Feb-26 4:00:00 AM ICT,6.0
03-Feb-26 5:00:00 AM ICT,6.0
03-Feb-26 6:00:00 AM ICT,6.0
03-Feb-26 7:00:00 AM ICT,6.0
03-Feb-26 8:00:00 AM ICT,6.0
03-Feb-26 9:00:00 AM ICT,6.0
03-Feb-26 10:00:00 AM ICT,6.0
03-Feb-26 11:00:00 AM ICT,6.0
03-Feb-26 12:00:00 PM ICT,6.0
03-Feb-26 1:00:00 PM ICT,6.0
03-Feb-26 2:00:00 PM ICT,6.0
03-Feb-26 3:00:00 PM ICT,6.0
03-Feb-26 4:00:00 PM ICT,6.0
03-Feb-26 5:00:00 PM ICT,6.0
03-Feb-26 6:00:00 PM ICT,6.0
03-Feb-26 7:00:00 PM ICT,6.0
