Timestamp,FIT101DeepWellWater_Flow(m³/hr)
13-Mar-26 2:30:00 PM ICT,0.0
13-Mar-26 3:00:00 PM ICT,0.0
13-Mar-26 3:30:00 PM ICT,0.0
13-Mar-26 4:00:00 PM ICT,0.0
13-Mar-26 4:30:00 PM ICT,0.0
13-Mar-26 5:00:00 PM ICT,0.0
13-Mar-26 5:30:00 PM ICT,0.0
13-Mar-26 6:00:00 PM ICT,0.0
13-Mar-26 6:30:00 PM ICT,0.0
13-Mar-26 7:00:00 PM ICT,0.0
13-Mar-26 7:30:00 PM ICT,0.0
13-Mar-26 8:00:00 PM ICT,0.0
13-Mar-26 8:30:00 PM ICT,0.0
13-Mar-26 9:00:00 PM ICT,0.0
13-Mar-26 9:30:00 PM ICT,0.0
13-Mar-26 10:00:00 PM ICT,0.0
13-Mar-26 10:30:00 PM ICT,0.0
13-Mar-26 11:00:00 PM ICT,0.0
13-Mar-26 11:30:00 PM ICT,0.0
14-Mar-26 12:00:00 AM ICT,0.0
14-Mar-26 12:30:00 AM ICT,0.0
14-Mar-26 1:00:00 AM ICT,0.0
14-Mar-26 1:30:00 AM ICT,0.0
14-Mar-26 2:00:00 AM ICT,0.0
14-Mar-26 2:30:00 AM ICT,0.0
14-Mar-26 3:00:00 AM ICT,0.0
14-Mar-26 3:30:00 AM ICT,0.0
14-Mar-26 4:00:00 AM ICT,0.0
14-Mar-26 4:30:00 AM ICT,0.0
14-Mar-26 5:00:00 AM ICT,0.0
14-Mar-26 5:30:00 AM ICT,0.0
14-Mar-26 6:00:00 AM ICT,0.0
14-Mar-26 6:30:00 AM ICT,0.0
14-Mar-26 7:00:00 AM ICT,0.0
14-Mar-26 7:30:00 AM ICT,0.0
14-Mar-26 8:00:00 AM ICT,0.0
14-Mar-26 8:30:00 AM ICT,0.0
14-Mar-26 9:00:00 AM ICT,0.0
14-Mar-26 9:30:00 AM ICT,0.0
14-Mar-26 10:00:00 AM ICT,0.0
14-Mar-26 10:30:00 AM ICT,0.0
14-Mar-26 11:00:00 AM ICT,0.0
14-Mar-26 11:30:00 AM ICT,0.0
14-Mar-26 12:00:00 PM ICT,0.0
14-Mar-26 12:30:00 PM ICT,0.0
14-Mar-26 1:00:00 PM ICT,0.0
14-Mar-26 1:30:00 PM ICT,0.0
14-Mar-26 2:00:00 PM ICT,0.0
14-Mar-26 2:30:00 PM ICT,0.0
14-Mar-26 3:00:00 PM ICT,0.0
14-Mar-26 3:30:00 PM ICT,0.0
14-Mar-26 4:00:00 PM ICT,0.0
14-Mar-26 4:30:00 PM ICT,0.0
14-Mar-26 5:00:00 PM ICT,0.0
14-Mar-26 5:30:00 PM ICT,0.0
14-Mar-26 6:00:00 PM ICT,0.0
14-Mar-26 6:30:00 PM ICT,0.0
14-Mar-26 7:00:00 PM ICT,0.0
14-Mar-26 7:30:00 PM ICT,0.0
14-Mar-26 8:00:00 PM ICT,0.0
14-Mar-26 8:30:00 PM ICT,0.0
14-Mar-26 9:00:00 PM ICT,0.0
14-Mar-26 9:30:00 PM ICT,0.0
14-Mar-26 10:00:00 PM ICT,0.0
14-Mar-26 10:30:00 PM ICT,0.0
14-Mar-26 11:00:00 PM ICT,0.0
14-Mar-26 11:30:00 PM ICT,0.0
15-Mar-26 12:00:00 AM ICT,0.0
15-Mar-26 12:30:00 AM ICT,0.0
15-Mar-26 1:00:00 AM ICT,0.0
15-Mar-26 1:30:00 AM ICT,0.0
15-Mar-26 2:00:00 AM ICT,0.0
15-Mar-26 2:30:00 AM ICT,0.0
15-Mar-26 3:00:00 AM ICT,0.0
15-Mar-26 3:30:00 AM ICT,0.0
15-Mar-26 4:00:00 AM ICT,0.0
15-Mar-26 4:30:00 AM ICT,0.0
15-Mar-26 5:00:00 AM ICT,0.0
15-Mar-26 5:30:00 AM ICT,0.0
15-Mar-26 6:00:00 AM ICT,0.0
15-Mar-26 6:30:00 AM ICT,0.0
15-Mar-26 7:00:00 AM ICT,0.0
15-Mar-26 7:30:00 AM ICT,0.0
15-Mar-26 8:00:00 AM ICT,0.0
15-Mar-26 8:30:00 AM ICT,0.0
15-Mar-26 9:00:00 AM ICT,0.0
15-Mar-26 9:30:00 AM ICT,0.0
15-Mar-26 10:00:00 AM ICT,0.0
15-Mar-26 10:30:00 AM ICT,0.0
15-Mar-26 11:00:00 AM ICT,0.0
15-Mar-26 11:30:00 AM ICT,0.0
15-Mar-26 12:00:00 PM ICT,0.0
15-Mar-26 12:30:00 PM ICT,0.0
15-Mar-26 1:00:00 PM ICT,0.0
15-Mar-26 1:30:00 PM ICT,0.0
15-Mar-26 2:00:00 PM ICT,0.0
15-Mar-26 2:30:00 PM ICT,0.0
15-Mar-26 3:00:00 PM ICT,0.0
15-Mar-26 3:30:00 PM ICT,0.0
15-Mar-26 4:00:00 PM ICT,0.0
15-Mar-26 4:30:00 PM ICT,0.0
15-Mar-26 5:00:00 PM ICT,0.0
15-Mar-26 5:30:00 PM ICT,0.0
15-Mar-26 6:00:00 PM ICT,0.0
15-Mar-26 6:30:00 PM ICT,0.0
15-Mar-26 7:00:00 PM ICT,0.0
15-Mar-26 7:30:00 PM ICT,0.0
15-Mar-26 8:00:00 PM ICT,0.0
15-Mar-26 8:30:00 PM ICT,0.0
15-Mar-26 9:00:00 PM ICT,0.0
15-Mar-26 9:30:00 PM ICT,0.0
15-Mar-26 10:00:00 PM ICT,0.0
15-Mar-26 10:30:00 PM ICT,0.0
15-Mar-26 11:00:00 PM ICT,0.0
15-Mar-26 11:30:00 PM ICT,0.0
16-Mar-26 12:00:00 AM ICT,0.0
16-Mar-26 12:30:00 AM ICT,0.0
16-Mar-26 1:00:00 AM ICT,0.0
16-Mar-26 1:30:00 AM ICT,0.0
16-Mar-26 2:00:00 AM ICT,0.0
16-Mar-26 2:30:00 AM ICT,0.0
16-Mar-26 3:00:00 AM ICT,0.0
16-Mar-26 3:30:00 AM ICT,0.0
16-Mar-26 4:00:00 AM ICT,0.0
16-Mar-26 4:30:00 AM ICT,0.0
16-Mar-26 5:00:00 AM ICT,0.0
16-Mar-26 5:30:00 AM ICT,0.0
16-Mar-26 6:00:00 AM ICT,0.0
16-Mar-26 6:30:00 AM ICT,0.0
16-Mar-26 7:00:00 AM ICT,0.0
16-Mar-26 7:30:00 AM ICT,0.0
16-Mar-26 8:00:00 AM ICT,0.0
16-Mar-26 8:30:00 AM ICT,0.0
16-Mar-26 9:00:00 AM ICT,0.0
16-Mar-26 9:30:00 AM ICT,0.0
16-Mar-26 10:00:00 AM ICT,8.4
16-Mar-26 10:30:00 AM ICT,0.0
16-Mar-26 11:00:00 AM ICT,8.5
16-Mar-26 11:30:00 AM ICT,8.5
16-Mar-26 12:00:00 PM ICT,0.0
16-Mar-26 12:30:00 PM ICT,0.0
16-Mar-26 1:00:00 PM ICT,8.5
16-Mar-26 1:30:00 PM ICT,9.3
16-Mar-26 2:00:00 PM ICT,0.0
16-Mar-26 2:30:00 PM ICT,8.5
16-Mar-26 3:00:00 PM ICT,8.7
16-Mar-26 3:30:00 PM ICT,0.0
16-Mar-26 4:00:00 PM ICT,8.6
16-Mar-26 4:30:00 PM ICT,8.8
16-Mar-26 5:00:00 PM ICT,8.6
16-Mar-26 5:30:00 PM ICT,8.8
16-Mar-26 6:00:00 PM ICT,0.0
16-Mar-26 6:30:00 PM ICT,8.6
16-Mar-26 7:00:00 PM ICT,8.8
16-Mar-26 7:30:00 PM ICT,8.8
16-Mar-26 8:00:00 PM ICT,8.8
16-Mar-26 8:30:00 PM ICT,0.0
16-Mar-26 9:00:00 PM ICT,0.0
16-Mar-26 9:30:00 PM ICT,8.8
16-Mar-26 10:00:00 PM ICT,8.9
16-Mar-26 10:30:00 PM ICT,8.8
16-Mar-26 11:00:00 PM ICT,8.9
16-Mar-26 11:30:00 PM ICT,0.0
17-Mar-26 12:00:00 AM ICT,8.8
17-Mar-26 12:30:00 AM ICT,9.3
17-Mar-26 1:00:00 AM ICT,9.1
17-Mar-26 1:30:00 AM ICT,9.3
17-Mar-26 2:00:00 AM ICT,0.0
17-Mar-26 2:30:00 AM ICT,0.0
17-Mar-26 3:00:00 AM ICT,9.2
17-Mar-26 3:30:00 AM ICT,9.3
17-Mar-26 4:00:00 AM ICT,9.1
17-Mar-26 4:30:00 AM ICT,9.2
17-Mar-26 5:00:00 AM ICT,9.1
17-Mar-26 5:30:00 AM ICT,0.0
17-Mar-26 6:00:00 AM ICT,0.0
17-Mar-26 6:30:00 AM ICT,0.0
17-Mar-26 7:00:00 AM ICT,0.0
17-Mar-26 7:30:00 AM ICT,0.0
17-Mar-26 8:00:00 AM ICT,9.3
17-Mar-26 8:30:00 AM ICT,9.1
17-Mar-26 9:00:00 AM ICT,0.0
17-Mar-26 9:30:00 AM ICT,0.0
17-Mar-26 10:00:00 AM ICT,0.0
17-Mar-26 10:30:00 AM ICT,0.0
17-Mar-26 11:00:00 AM ICT,0.0
17-Mar-26 11:30:00 AM ICT,0.0
17-Mar-26 12:00:00 PM ICT,0.0
17-Mar-26 12:30:00 PM ICT,0.0
17-Mar-26 1:00:00 PM ICT,0.0
17-Mar-26 1:30:00 PM ICT,0.0
17-Mar-26 2:00:00 PM ICT,0.0
17-Mar-26 2:30:00 PM ICT,0.0
17-Mar-26 3:00:00 PM ICT,0.0
17-Mar-26 3:30:00 PM ICT,0.0
17-Mar-26 4:00:00 PM ICT,0.0
17-Mar-26 4:30:00 PM ICT,0.0
17-Mar-26 5:00:00 PM ICT,12.9
17-Mar-26 5:30:00 PM ICT,0.0
17-Mar-26 6:00:00 PM ICT,12.9
17-Mar-26 6:30:00 PM ICT,12.9
17-Mar-26 7:00:00 PM ICT,0.0
17-Mar-26 7:30:00 PM ICT,12.9
17-Mar-26 8:00:00 PM ICT,12.9
17-Mar-26 8:30:00 PM ICT,0.0
17-Mar-26 9:00:00 PM ICT,13.7
17-Mar-26 9:30:00 PM ICT,13.4
17-Mar-26 10:00:00 PM ICT,0.0
17-Mar-26 10:30:00 PM ICT,13.5
17-Mar-26 11:00:00 PM ICT,13.5
17-Mar-26 11:30:00 PM ICT,13.4
18-Mar-26 12:00:00 AM ICT,26.9
18-Mar-26 12:30:00 AM ICT,13.4
18-Mar-26 1:00:00 AM ICT,13.4
18-Mar-26 1:30:00 AM ICT,26.9
18-Mar-26 2:00:00 AM ICT,13.5
18-Mar-26 2:30:00 AM ICT,13.4
18-Mar-26 3:00:00 AM ICT,0.0
18-Mar-26 3:30:00 AM ICT,0.0
18-Mar-26 4:00:00 AM ICT,0.0
18-Mar-26 4:30:00 AM ICT,0.0
18-Mar-26 5:00:00 AM ICT,13.5
18-Mar-26 5:30:00 AM ICT,0.0
18-Mar-26 6:00:00 AM ICT,13.4
18-Mar-26 6:30:00 AM ICT,0.0
18-Mar-26 7:00:00 AM ICT,0.0
18-Mar-26 7:30:00 AM ICT,0.0
18-Mar-26 8:00:00 AM ICT,0.0
18-Mar-26 8:30:00 AM ICT,0.0
18-Mar-26 9:00:00 AM ICT,0.0
18-Mar-26 9:30:00 AM ICT,0.0
18-Mar-26 10:00:00 AM ICT,0.0
18-Mar-26 10:30:00 AM ICT,0.0
18-Mar-26 11:00:00 AM ICT,0.0
18-Mar-26 11:30:00 AM ICT,0.0
18-Mar-26 12:00:00 PM ICT,0.0
18-Mar-26 12:30:00 PM ICT,0.0
18-Mar-26 1:00:00 PM ICT,0.0
18-Mar-26 1:30:00 PM ICT,0.0
18-Mar-26 2:00:00 PM ICT,0.0
18-Mar-26 2:30:00 PM ICT,0.0
18-Mar-26 3:00:00 PM ICT,0.0
18-Mar-26 3:30:00 PM ICT,0.0
18-Mar-26 4:00:00 PM ICT,0.0
18-Mar-26 4:30:00 PM ICT,0.0
18-Mar-26 5:00:00 PM ICT,0.0
18-Mar-26 5:30:00 PM ICT,0.0
18-Mar-26 6:00:00 PM ICT,0.0
18-Mar-26 6:30:00 PM ICT,0.0
18-Mar-26 7:00:00 PM ICT,0.0
18-Mar-26 7:30:00 PM ICT,0.0
18-Mar-26 8:00:00 PM ICT,0.0
18-Mar-26 8:30:00 PM ICT,0.0
18-Mar-26 9:00:00 PM ICT,0.0
18-Mar-26 9:30:00 PM ICT,0.0
18-Mar-26 10:00:00 PM ICT,0.0
18-Mar-26 10:30:00 PM ICT,0.0
18-Mar-26 11:00:00 PM ICT,0.0
18-Mar-26 11:30:00 PM ICT,0.0
19-Mar-26 12:00:00 AM ICT,0.0
19-Mar-26 12:30:00 AM ICT,0.0
19-Mar-26 1:00:00 AM ICT,0.0
19-Mar-26 1:30:00 AM ICT,0.0
19-Mar-26 2:00:00 AM ICT,0.0
19-Mar-26 2:30:00 AM ICT,0.0
19-Mar-26 3:00:00 AM ICT,0.0
19-Mar-26 3:30:00 AM ICT,0.0
19-Mar-26 4:00:00 AM ICT,0.0
19-Mar-26 4:30:00 AM ICT,0.0
19-Mar-26 5:00:00 AM ICT,0.0
19-Mar-26 5:30:00 AM ICT,0.0
19-Mar-26 6:00:00 AM ICT,0.0
19-Mar-26 6:30:00 AM ICT,0.0
19-Mar-26 7:00:00 AM ICT,0.0
19-Mar-26 7:30:00 AM ICT,0.0
19-Mar-26 8:00:00 AM ICT,0.0
19-Mar-26 8:30:00 AM ICT,0.0
19-Mar-26 9:00:00 AM ICT,0.0
19-Mar-26 9:30:00 AM ICT,0.0
19-Mar-26 10:00:00 AM ICT,0.0
19-Mar-26 10:30:00 AM ICT,0.0
19-Mar-26 11:00:00 AM ICT,0.0
19-Mar-26 11:30:00 AM ICT,0.0
19-Mar-26 12:00:00 PM ICT,0.0
19-Mar-26 12:30:00 PM ICT,0.0
19-Mar-26 1:00:00 PM ICT,0.0
19-Mar-26 1:30:00 PM ICT,0.0
19-Mar-26 2:00:00 PM ICT,0.0
19-Mar-26 2:30:00 PM ICT,0.0
19-Mar-26 3:00:00 PM ICT,0.0
19-Mar-26 3:30:00 PM ICT,0.0
19-Mar-26 4:00:00 PM ICT,0.0
19-Mar-26 4:30:00 PM ICT,0.0
19-Mar-26 5:00:00 PM ICT,0.0
19-Mar-26 5:30:00 PM ICT,0.0
19-Mar-26 6:00:00 PM ICT,0.0
19-Mar-26 6:30:00 PM ICT,0.0
19-Mar-26 7:00:00 PM ICT,0.0
19-Mar-26 7:30:00 PM ICT,0.0
19-Mar-26 8:00:00 PM ICT,0.0
19-Mar-26 8:30:00 PM ICT,0.0
19-Mar-26 9:00:00 PM ICT,0.0
19-Mar-26 9:30:00 PM ICT,0.0
19-Mar-26 10:00:00 PM ICT,0.0
19-Mar-26 10:30:00 PM ICT,0.0
19-Mar-26 11:00:00 PM ICT,0.0
19-Mar-26 11:30:00 PM ICT,0.0
20-Mar-26 12:00:00 AM ICT,0.0
20-Mar-26 12:30:00 AM ICT,0.0
20-Mar-26 1:00:00 AM ICT,0.0
20-Mar-26 1:30:00 AM ICT,0.0
20-Mar-26 2:00:00 AM ICT,0.0
20-Mar-26 2:30:00 AM ICT,0.0
20-Mar-26 3:00:00 AM ICT,0.0
20-Mar-26 3:30:00 AM ICT,0.0
20-Mar-26 4:00:00 AM ICT,0.0
20-Mar-26 4:30:00 AM ICT,0.0
20-Mar-26 5:00:00 AM ICT,0.0
20-Mar-26 5:30:00 AM ICT,0.0
20-Mar-26 6:00:00 AM ICT,0.0
20-Mar-26 6:30:00 AM ICT,0.0
20-Mar-26 7:00:00 AM ICT,0.0
20-Mar-26 7:30:00 AM ICT,0.0
20-Mar-26 8:00:00 AM ICT,0.0
