Request State,TTR(hr),Machine ID,Machine Name,Request ID,Requester,WO ID,Description,Location,JobTrade,JobTypeId,WorkerG,Worker,Priority
Finished,,ENWA-240009,Producton Low Risk,MNT-00004200,1900175,WRKO-00005027,เปลี่ยนหลอดไฟห้องเตรียมปลา ฝั่งดิบ,Work Area,Electrical system,Inspection,ENG,"",4
Finished,7 hr 3 min,ENWA-240009,Producton Low Risk,MNT-00004201,1900175,WRKO-00005028,แก้ไขสายพานเครื่องทำMeatball ขาด,Work Area,Production Machine,Inspection,ENG,"",4
Finished,20 hr 1 min,ENWA-240009,Producton Low Risk,MNT-00004202,1900175,WRKO-00005029,แก้ไขหลอดไฟ NCL 25 ฝั่งสุก,Work Area,Electrical system,Inspection,ENG,"",4
Finished,43 hr 40 min,ENWA-240009,Producton Low Risk,MNT-00004206,1900175,WRKO-00005033,แก้ไขน้ำหยดลงมาหน้าตู้ steam box 2 ฝั่งดิบ,Work Area,Production Machine,Inspection,ENG,"",4
Finished,949 hr 7 min,ENWA-240009,Producton Low Risk,MNT-00004208,1900175,WRKO-00005035,แก้ไขสนิมGas leak detector ฝั่งดิบ,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,153 hr 25 min,ENWA-240009,Producton Low Risk,MNT-00004209,1900175,WRKO-00005036,แก้ไขขอบบัวหน้าห้องล้างและสนิม,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,8 hr 3 min,ENWA-240009,Producton Low Risk,MNT-00004216,1900175,WRKO-00005043,แก้ไขน้ำหยดแอร์ในห้อง Cold 6 ฝั่งดิบ,Work Area,Cooling machine,Inspection,ENG,"",4
Finished,39 hr 37 min,ENWA-240009,Producton Low Risk,MNT-00004220,1900175,WRKO-00005012,แก้ไขเพดานน้ำหยด ห้อง Chicken Defrosted Room ฝั่งดิบ,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,544 hr 3 min,ENWA-240009,Producton Low Risk,MNT-00004221,1900175,WRKO-00005048,แก้ไขผนังห้องล้างบุบ ฝั่งดิบ,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,999 hr 32 min,ENWA-240009,Producton Low Risk,MNT-00004222,1900175,WRKO-00005049,ห้องล้างสกรูไขไม่เรียบร้อย ฝั่งดิบ,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,74 hr 31 min,ENWA-240009,Producton Low Risk,MNT-00004227,1900018,WRKO-00005054,แจ้งซ่อมประตูห้องทอไก่ ฝั่งดิบเปิดไม่ได้,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,0 hr 7 min,ENWA-240009,Producton Low Risk,MNT-00004229,1900175,WRKO-00005056,แก้ไขสลักล็อคประตูฉุกเฉินหน้าห้อง cold6  สลักไม่ล็อค,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,33 hr 44 min,ENWA-240009,Producton Low Risk,MNT-00004238,1900254,WRKO-00005068,ก๊อกน้ำตรงลานโหลดเล็กฝั่งดิบก๊อกปิดไม่สนิดมีน้ำไหลออกมา,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,33 hr 58 min,ENWA-240009,Producton Low Risk,MNT-00004242,1900254,WRKO-00005069,ห้องน้ำหญิงฝั่งดิบเบอร์20น้ำไม่ขึ้น,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,33 hr 11 min,ENWA-240009,Producton Low Risk,MNT-00004245,1900254,WRKO-00005071,ห้องน้ำชายฝั่งดิบเบอร์18น้ำไม่ขึ้น,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,135 hr 50 min,ENWA-240009,Producton Low Risk,MNT-00004250,1900175,WRKO-00005083,แก้ไขวาล์วก็อกน้ำรั่ว ฝั่งดิบ,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,7 hr 10 min,ENWA-240009,Producton Low Risk,MNT-00004257,1900175,WRKO-00005094,เปลี่ยนใบมีดเครื่องหั่นผัก ฝั่งดิบ,Work Area,Production Machine,Inspection,ENG,"",4
Finished,228 hr 34 min,ENWA-240009,Producton Low Risk,MNT-00004271,1900175,WRKO-00005106,ซ่อมหูหม้อชำรุด3ใบ ฝั่งดิบ,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,782 hr 15 min,ENWA-240009,Producton Low Risk,MNT-00004274,1900175,WRKO-00005109,แก้ไขประตูหน้าห้องเครื่องทำน้ำแข็งใหม่ประตูเปิดไม่ได้ฝั่งดิบ,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,16 hr 22 min,ENWA-240009,Producton Low Risk,MNT-00004284,1900175,WRKO-00005121,แก้ไขซิลิโคนขอบประตูฉุกเฉินขึ้นเชื้อรา ฝั่งดิบ,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,973 hr 46 min,ENWA-240009,Producton Low Risk,MNT-00004289,1900175,WRKO-00005128,แก้ไขพื้นหน้าตู้steam box พื้นแตกเป็นรอยกว้าง ฝั่งดิบ,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,230 hr 58 min,ENWA-240009,Producton Low Risk,MNT-00004299,1900175,WRKO-00005143,แก้ไขที่เปิดสายฉีดน้ำ ห้อง Tumbling ฝั่งดิบชำรุด,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,231 hr 27 min,ENWA-240009,Producton Low Risk,MNT-00004300,1900175,WRKO-00005144,แก้ไขประตูตก เปิด-ปิด ยาก / ห้อง Preparation Room 3 ฝั่งดิบ,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,36 hr 8 min,ENWA-240009,Producton Low Risk,MNT-00004307,1900175,WRKO-00005155,เชื่อมตะกร้าลวก ฝั่งดิบ,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,7 hr 23 min,ENWA-240009,Producton Low Risk,MNT-00004311,1900175,WRKO-00005159,แก้ไขเครื่องปอกมัน กดปุ่มสีเขียวไม่ทำงาน ฝั่งดิบ,Work Area,Production Machine,Inspection,ENG,"",4
Finished,505 hr 58 min,ENWA-240009,Producton Low Risk,MNT-00004315,1900175,WRKO-00005162,แก้ไขประตูหน้าห้อง Tumbling ประตูตก เปิด-ปิดยาก ฝั่งดิบ,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,70 hr 21 min,ENWA-240009,Producton Low Risk,MNT-00004318,1900175,WRKO-00005169,เปลี่ยนสายอ่างล้างมือ ข้างห้อง cooking ฝั่งดิบ,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,1 hr 48 min,ENWA-240009,Producton Low Risk,MNT-00004319,1900175,WRKO-00005170,เชื่อมตะแกรงทอด ฝั่งดิบ,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,23 hr 47 min,ENWA-240009,Producton Low Risk,MNT-00004321,1900175,WRKO-00005172,เชื่อมตะกร้อ ฝั่งดิบ,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,22 hr 33 min,ENWA-240009,Producton Low Risk,MNT-00004325,1900175,WRKO-00005177,เชื่อมตะกร้อ ฝั่งดิบ,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,33 hr 26 min,ENWA-240009,Producton Low Risk,MNT-00004327,1900175,WRKO-00005178,แก้ไขประตูห้อง Tumbling ประตูตก,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,,ENWA-240009,Producton Low Risk,MNT-00004328,1900175,WRKO-00005179,แก้ไขประตูห้อง Preparation Room3 ชำรุด ฝั่งดิบ,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,13 hr 6 min,ENWA-240009,Producton Low Risk,MNT-00004334,1900271,WRKO-00005186,แจ้งซ่อมประตูห้องchill,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,18 hr 15 min,ENWA-240009,Producton Low Risk,MNT-00004335,1900175,WRKO-00005187,แก้ไขก๊อกน้ำอ่างล้างมือห้อง Batching (Allergen) น้ำหยด,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,8 hr 12 min,ENWA-240009,Producton Low Risk,MNT-00004337,1900175,WRKO-00005188,แก้ไขใบมีดเครื่องหั่นผักบิ่นจากการใช้งาน/Low Risk,Work Area,Production Machine,Inspection,ENG,"",4
Finished,31 hr 39 min,ENWA-240009,Producton Low Risk,MNT-00004338,1900175,WRKO-00005189,เชื่อมพายสแตนเลส ฝั่งดิบ,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,106 hr 3 min,ENWA-240009,Producton Low Risk,MNT-00004340,1900175,WRKO-00005191,แก้ไขฮูดห้อง Cooking 2 ไม่ค่อยดูด ฝั่งดิบ,Work Area,Production Machine,Inspection,ENG,"",4
Finished,2 hr 36 min,ENWA-240010,Producton Medium Risk,MNT-00004090,1900231,WRKO-00004905,ติดตั้งจุดกรองน้ำ Medium Risk,Work Area,ฺBuilding,Inspection,ENG,"",1
Finished,222 hr 47 min,ENWA-240010,Producton Medium Risk,MNT-00004149,1900175,WRKO-00004973,แก้ไขฝาครอบท่อแอร์ หน้าCold 1 ชำรุด ฝั่งมีเดียม,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,77 hr 45 min,ENWA-240010,Producton Medium Risk,MNT-00004150,1900175,WRKO-00004974,แก้ไขไฟดักแมลงห้องแสตมป์ไม่ติด ฝั่งมีเดียม,Work Area,Electrical system,Inspection,ENG,"",4
Finished,460 hr 37 min,ENWA-240010,Producton Medium Risk,MNT-00004153,1900175,WRKO-00004977,แก้ไขพื้นหน้าห้อง Anti บลาสฟรีส 3 แตก ฝั่งมีเดียม,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,11 hr 17 min,ENWA-240010,Producton Medium Risk,MNT-00004160,1900118,WRKO-00004991,ปลั๊กไม่มีไฟ,Work Area,Electrical system,Inspection,ENG,"",1
Finished,176 hr 47 min,ENWA-240010,Producton Medium Risk,MNT-00004234,1900175,WRKO-00005064,ตัดล้อรถเข็นตะกร้าเพื่อทำฐานวางเครื่องชั่งไลน์มีเดียมตัวที่1,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,174 hr 43 min,ENWA-240010,Producton Medium Risk,MNT-00004235,1900175,WRKO-00005065,ตัดล้อรถเข็นตะกร้าเพื่อทำฐานวางเครื่องชั่งไลน์มีเดียมตัวที่2,Work Area,Tool and Equipment,Inspection,ENG,"",1
Finished,202 hr 42 min,ENWA-240010,Producton Medium Risk,MNT-00004236,1900175,WRKO-00005066,ทำแผ่นนสเเตนเลสปิดช่องล้อรถเข็นตะกร้า ไลน์มีเดียม,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,,ENWA-240010,Producton Medium Risk,MNT-00004251,1900175,WRKO-00005084,แก้ไขเสียงดังผิดปกติจากสายพานเครื่องinkjetฝั่งมีเดียม,Work Area,Production Machine,Inspection,ENG,"",4
Finished,11 hr 15 min,ENWA-240010,Producton Medium Risk,MNT-00004254,1900175,WRKO-00005087,แก้ไขสปริงเท้าเหยียบจุดล้างมือทางเข้าไลน์มีเดียมหลุด,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,494 hr 43 min,ENWA-240010,Producton Medium Risk,MNT-00004255,1900175,WRKO-00005088,แก้ไขพื้นแตกหน้าห้อง x-ray medium,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,12 hr 47 min,ENWA-240010,Producton Medium Risk,MNT-00004264,1900123,WRKO-00005100,แจ้งซ่อมหลอดไฟCold4 ครับ,Work Area,Electrical system,Inspection,ENG,"",3
Finished,9 hr 20 min,ENWA-240010,Producton Medium Risk,MNT-00004316,1900254,WRKO-00005168,ติดตั้งตู้กินน้ำทีมีเดียม,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,38 hr 4 min,ENWA-240010,Producton Medium Risk,MNT-00004324,1900175,WRKO-00005176,แก้ไขไฟดับCL -246 packing room/medium,Work Area,Electrical system,Inspection,ENG,"",4
Finished,31 hr 33 min,ENWA-240010,Producton Medium Risk,MNT-00004330,1900175,WRKO-00005181,แก้ไขล้อหลุดจากรางประตูบลาส 1 ฝั่งมีเดียม,Work Area,Tool and Equipment,Inspection,ENG,"",4
Finished,29 hr 40 min,ENWA-240017,Canteen,MNT-00004103,1900254,WRKO-00004917,ประตูโรงอาหารฝั่งสุกปิดไม่ใด้,Work Area,ฺBuilding,Inspection,ENG,"",4
Finished,55 hr 7 min,ENWA-240017,Canteen,MNT-00004215,1900254,WRKO-00005042,แอร์สองตัวที่โรงอาหารฝั่งสุกมีน้ำหยด,Work Area,Air Condition,Inspection,ENG,"",4
Finished,,ENWA-240017,Canteen,MNT-00004297,1900231,WRKO-00005138,ติดตั้งตู้น้ำดื่มโรงอาหาร,Work Area,Tool and Equipment,Inspection,ENG,"",1
Finished,104 hr 44 min,ENWA-240017,Canteen,MNT-00004339,1900254,WRKO-00005190,ท่อน้ำตรงอ่างล้างชามโรงอาหารมีน้ำหยด,Work Area,Tool and Equipment,Inspection,ENG,"",4
