Timestamp,PT102ROWaterSupply_Pres(bar)
11-Feb-26 11:00:00 PM ICT,6.5
11-Feb-26 11:30:00 PM ICT,6.5
12-Feb-26 12:00:00 AM ICT,6.5
12-Feb-26 12:30:00 AM ICT,6.5
12-Feb-26 1:00:00 AM ICT,6.5
12-Feb-26 1:30:00 AM ICT,6.5
12-Feb-26 2:00:00 AM ICT,6.5
12-Feb-26 2:30:00 AM ICT,6.5
12-Feb-26 3:00:00 AM ICT,6.5
12-Feb-26 3:30:00 AM ICT,6.5
12-Feb-26 4:00:00 AM ICT,6.5
12-Feb-26 4:30:00 AM ICT,6.5
12-Feb-26 5:00:00 AM ICT,6.5
12-Feb-26 5:30:00 AM ICT,6.5
12-Feb-26 6:00:00 AM ICT,6.5
12-Feb-26 6:30:00 AM ICT,8.4
12-Feb-26 7:00:00 AM ICT,8.4
12-Feb-26 7:30:00 AM ICT,6.5
12-Feb-26 8:00:00 AM ICT,6.5
12-Feb-26 8:30:00 AM ICT,6.5
12-Feb-26 9:00:00 AM ICT,6.5
12-Feb-26 9:30:00 AM ICT,6.5
12-Feb-26 10:00:00 AM ICT,6.3
12-Feb-26 10:30:00 AM ICT,5.9
12-Feb-26 11:00:00 AM ICT,5.5
12-Feb-26 11:30:00 AM ICT,5.2
12-Feb-26 12:00:00 PM ICT,4.6
12-Feb-26 12:30:00 PM ICT,3.9
12-Feb-26 1:00:00 PM ICT,6.4
12-Feb-26 1:30:00 PM ICT,6.5
12-Feb-26 2:00:00 PM ICT,6.5
12-Feb-26 2:30:00 PM ICT,6.2
12-Feb-26 3:00:00 PM ICT,6.3
12-Feb-26 3:30:00 PM ICT,5.8
12-Feb-26 4:00:00 PM ICT,6.3
12-Feb-26 4:30:00 PM ICT,6.5
12-Feb-26 5:00:00 PM ICT,6.5
12-Feb-26 5:30:00 PM ICT,6.5
12-Feb-26 6:00:00 PM ICT,6.5
12-Feb-26 6:30:00 PM ICT,6.5
12-Feb-26 7:00:00 PM ICT,6.5
12-Feb-26 7:30:00 PM ICT,6.5
12-Feb-26 8:00:00 PM ICT,6.5
12-Feb-26 8:30:00 PM ICT,6.5
12-Feb-26 9:00:00 PM ICT,6.5
12-Feb-26 9:30:00 PM ICT,6.5
12-Feb-26 10:00:00 PM ICT,6.5
12-Feb-26 10:30:00 PM ICT,6.5
12-Feb-26 11:00:00 PM ICT,6.5
12-Feb-26 11:30:00 PM ICT,6.5
13-Feb-26 12:00:00 AM ICT,6.5
13-Feb-26 12:30:00 AM ICT,6.5
13-Feb-26 1:00:00 AM ICT,6.5
13-Feb-26 1:30:00 AM ICT,6.5
13-Feb-26 2:00:00 AM ICT,6.5
13-Feb-26 2:30:00 AM ICT,6.5
13-Feb-26 3:00:00 AM ICT,6.5
13-Feb-26 3:30:00 AM ICT,6.5
13-Feb-26 4:00:00 AM ICT,6.5
13-Feb-26 4:30:00 AM ICT,6.5
13-Feb-26 5:00:00 AM ICT,6.5
13-Feb-26 5:30:00 AM ICT,6.5
13-Feb-26 6:00:00 AM ICT,6.5
13-Feb-26 6:30:00 AM ICT,6.5
13-Feb-26 7:00:00 AM ICT,6.5
13-Feb-26 7:30:00 AM ICT,6.5
13-Feb-26 8:00:00 AM ICT,6.5
13-Feb-26 8:30:00 AM ICT,6.5
13-Feb-26 9:00:00 AM ICT,6.5
13-Feb-26 9:30:00 AM ICT,6.5
13-Feb-26 10:00:00 AM ICT,6.5
13-Feb-26 10:30:00 AM ICT,6.5
13-Feb-26 11:00:00 AM ICT,0.0
13-Feb-26 11:30:00 AM ICT,0.0
13-Feb-26 12:00:00 PM ICT,0.1
13-Feb-26 12:30:00 PM ICT,4.9
13-Feb-26 1:00:00 PM ICT,2.3
13-Feb-26 1:30:00 PM ICT,1.6
13-Feb-26 2:00:00 PM ICT,1.1
13-Feb-26 2:30:00 PM ICT,3.8
13-Feb-26 3:00:00 PM ICT,0.0
13-Feb-26 3:30:00 PM ICT,0.0
13-Feb-26 4:00:00 PM ICT,6.5
13-Feb-26 4:30:00 PM ICT,5.4
13-Feb-26 5:00:00 PM ICT,5.3
13-Feb-26 5:30:00 PM ICT,4.9
13-Feb-26 6:00:00 PM ICT,4.5
13-Feb-26 6:30:00 PM ICT,4.3
13-Feb-26 7:00:00 PM ICT,4.0
13-Feb-26 7:30:00 PM ICT,3.8
13-Feb-26 8:00:00 PM ICT,3.6
13-Feb-26 8:30:00 PM ICT,3.4
13-Feb-26 9:00:00 PM ICT,3.3
13-Feb-26 9:30:00 PM ICT,3.1
13-Feb-26 10:00:00 PM ICT,3.0
13-Feb-26 10:30:00 PM ICT,2.9
13-Feb-26 11:00:00 PM ICT,2.8
13-Feb-26 11:30:00 PM ICT,2.7
14-Feb-26 12:00:00 AM ICT,2.6
14-Feb-26 12:30:00 AM ICT,2.5
14-Feb-26 1:00:00 AM ICT,2.4
14-Feb-26 1:30:00 AM ICT,2.4
14-Feb-26 2:00:00 AM ICT,2.3
14-Feb-26 2:30:00 AM ICT,2.2
14-Feb-26 3:00:00 AM ICT,2.2
14-Feb-26 3:30:00 AM ICT,2.1
14-Feb-26 4:00:00 AM ICT,2.1
14-Feb-26 4:30:00 AM ICT,2.0
14-Feb-26 5:00:00 AM ICT,2.0
14-Feb-26 5:30:00 AM ICT,1.9
14-Feb-26 6:00:00 AM ICT,1.9
14-Feb-26 6:30:00 AM ICT,1.8
14-Feb-26 7:00:00 AM ICT,1.8
14-Feb-26 7:30:00 AM ICT,1.8
14-Feb-26 8:00:00 AM ICT,1.7
14-Feb-26 8:30:00 AM ICT,1.7
14-Feb-26 9:00:00 AM ICT,1.6
14-Feb-26 9:30:00 AM ICT,1.6
14-Feb-26 10:00:00 AM ICT,1.6
14-Feb-26 10:30:00 AM ICT,3.6
14-Feb-26 11:00:00 AM ICT,5.7
14-Feb-26 11:30:00 AM ICT,6.7
14-Feb-26 12:00:00 PM ICT,6.7
14-Feb-26 12:30:00 PM ICT,5.9
14-Feb-26 1:00:00 PM ICT,5.9
14-Feb-26 1:30:00 PM ICT,5.9
14-Feb-26 2:00:00 PM ICT,5.5
14-Feb-26 2:30:00 PM ICT,6.0
14-Feb-26 3:00:00 PM ICT,5.7
14-Feb-26 3:30:00 PM ICT,5.6
14-Feb-26 4:00:00 PM ICT,5.9
14-Feb-26 4:30:00 PM ICT,5.9
14-Feb-26 5:00:00 PM ICT,5.5
14-Feb-26 5:30:00 PM ICT,5.6
14-Feb-26 6:00:00 PM ICT,5.7
14-Feb-26 6:30:00 PM ICT,5.6
14-Feb-26 7:00:00 PM ICT,5.7
14-Feb-26 7:30:00 PM ICT,5.9
14-Feb-26 8:00:00 PM ICT,6.0
14-Feb-26 8:30:00 PM ICT,5.9
14-Feb-26 9:00:00 PM ICT,5.5
14-Feb-26 9:30:00 PM ICT,5.9
14-Feb-26 10:00:00 PM ICT,5.9
14-Feb-26 10:30:00 PM ICT,6.0
14-Feb-26 11:00:00 PM ICT,5.5
14-Feb-26 11:30:00 PM ICT,5.9
15-Feb-26 12:00:00 AM ICT,6.0
15-Feb-26 12:30:00 AM ICT,5.7
15-Feb-26 1:00:00 AM ICT,6.0
15-Feb-26 1:30:00 AM ICT,5.5
15-Feb-26 2:00:00 AM ICT,6.1
15-Feb-26 2:30:00 AM ICT,5.5
15-Feb-26 3:00:00 AM ICT,6.1
15-Feb-26 3:30:00 AM ICT,5.5
15-Feb-26 4:00:00 AM ICT,6.2
15-Feb-26 4:30:00 AM ICT,5.5
15-Feb-26 5:00:00 AM ICT,6.3
15-Feb-26 5:30:00 AM ICT,5.5
15-Feb-26 6:00:00 AM ICT,6.0
15-Feb-26 6:30:00 AM ICT,5.8
15-Feb-26 7:00:00 AM ICT,5.5
15-Feb-26 7:30:00 AM ICT,6.0
15-Feb-26 8:00:00 AM ICT,5.8
15-Feb-26 8:30:00 AM ICT,5.7
15-Feb-26 9:00:00 AM ICT,5.9
15-Feb-26 9:30:00 AM ICT,6.0
15-Feb-26 10:00:00 AM ICT,5.5
15-Feb-26 10:30:00 AM ICT,5.8
15-Feb-26 11:00:00 AM ICT,5.9
15-Feb-26 11:30:00 AM ICT,5.9
15-Feb-26 12:00:00 PM ICT,5.7
15-Feb-26 12:30:00 PM ICT,5.6
15-Feb-26 1:00:00 PM ICT,5.6
15-Feb-26 1:30:00 PM ICT,5.9
15-Feb-26 2:00:00 PM ICT,5.8
15-Feb-26 2:30:00 PM ICT,5.9
15-Feb-26 3:00:00 PM ICT,5.6
15-Feb-26 3:30:00 PM ICT,5.9
15-Feb-26 4:00:00 PM ICT,5.5
15-Feb-26 4:30:00 PM ICT,6.0
15-Feb-26 5:00:00 PM ICT,5.6
15-Feb-26 5:30:00 PM ICT,5.9
15-Feb-26 6:00:00 PM ICT,5.9
15-Feb-26 6:30:00 PM ICT,5.8
15-Feb-26 7:00:00 PM ICT,5.9
15-Feb-26 7:30:00 PM ICT,5.9
15-Feb-26 8:00:00 PM ICT,6.0
15-Feb-26 8:30:00 PM ICT,5.6
15-Feb-26 9:00:00 PM ICT,5.6
15-Feb-26 9:30:00 PM ICT,5.9
15-Feb-26 10:00:00 PM ICT,5.9
15-Feb-26 10:30:00 PM ICT,6.0
15-Feb-26 11:00:00 PM ICT,5.5
15-Feb-26 11:30:00 PM ICT,5.9
16-Feb-26 12:00:00 AM ICT,6.0
16-Feb-26 12:30:00 AM ICT,5.7
16-Feb-26 1:00:00 AM ICT,5.5
16-Feb-26 1:30:00 AM ICT,5.9
16-Feb-26 2:00:00 AM ICT,6.0
16-Feb-26 2:30:00 AM ICT,5.9
16-Feb-26 3:00:00 AM ICT,5.6
16-Feb-26 3:30:00 AM ICT,5.8
16-Feb-26 4:00:00 AM ICT,5.9
16-Feb-26 4:30:00 AM ICT,6.0
16-Feb-26 5:00:00 AM ICT,5.5
16-Feb-26 5:30:00 AM ICT,5.9
16-Feb-26 6:00:00 AM ICT,7.5
16-Feb-26 6:30:00 AM ICT,7.5
16-Feb-26 7:00:00 AM ICT,7.5
16-Feb-26 7:30:00 AM ICT,6.4
16-Feb-26 8:00:00 AM ICT,6.0
16-Feb-26 8:30:00 AM ICT,6.1
16-Feb-26 9:00:00 AM ICT,6.1
16-Feb-26 9:30:00 AM ICT,5.5
16-Feb-26 10:00:00 AM ICT,5.6
16-Feb-26 10:30:00 AM ICT,5.8
16-Feb-26 11:00:00 AM ICT,5.7
16-Feb-26 11:30:00 AM ICT,5.6
16-Feb-26 12:00:00 PM ICT,5.6
16-Feb-26 12:30:00 PM ICT,5.8
16-Feb-26 1:00:00 PM ICT,5.5
16-Feb-26 1:30:00 PM ICT,5.4
16-Feb-26 2:00:00 PM ICT,6.0
16-Feb-26 2:30:00 PM ICT,6.3
16-Feb-26 3:00:00 PM ICT,6.0
16-Feb-26 3:30:00 PM ICT,5.9
16-Feb-26 4:00:00 PM ICT,5.9
16-Feb-26 4:30:00 PM ICT,6.2
16-Feb-26 5:00:00 PM ICT,6.1
16-Feb-26 5:30:00 PM ICT,6.4
16-Feb-26 6:00:00 PM ICT,5.6
16-Feb-26 6:30:00 PM ICT,6.1
16-Feb-26 7:00:00 PM ICT,5.1
16-Feb-26 7:30:00 PM ICT,6.3
16-Feb-26 8:00:00 PM ICT,6.2
16-Feb-26 8:30:00 PM ICT,5.3
16-Feb-26 9:00:00 PM ICT,6.0
16-Feb-26 9:30:00 PM ICT,5.5
16-Feb-26 10:00:00 PM ICT,6.3
16-Feb-26 10:30:00 PM ICT,6.2
16-Feb-26 11:00:00 PM ICT,5.4
16-Feb-26 11:30:00 PM ICT,5.0
17-Feb-26 12:00:00 AM ICT,6.0
17-Feb-26 12:30:00 AM ICT,5.8
17-Feb-26 1:00:00 AM ICT,6.3
17-Feb-26 1:30:00 AM ICT,5.6
17-Feb-26 2:00:00 AM ICT,5.9
17-Feb-26 2:30:00 AM ICT,5.2
17-Feb-26 3:00:00 AM ICT,6.3
17-Feb-26 3:30:00 AM ICT,6.1
17-Feb-26 4:00:00 AM ICT,5.9
17-Feb-26 4:30:00 AM ICT,5.4
17-Feb-26 5:00:00 AM ICT,5.1
17-Feb-26 5:30:00 AM ICT,6.0
17-Feb-26 6:00:00 AM ICT,6.1
17-Feb-26 6:30:00 AM ICT,6.0
17-Feb-26 7:00:00 AM ICT,5.5
17-Feb-26 7:30:00 AM ICT,5.1
17-Feb-26 8:00:00 AM ICT,4.8
17-Feb-26 8:30:00 AM ICT,0.0
17-Feb-26 9:00:00 AM ICT,0.0
17-Feb-26 9:30:00 AM ICT,0.0
17-Feb-26 10:00:00 AM ICT,0.0
17-Feb-26 10:30:00 AM ICT,0.0
17-Feb-26 11:00:00 AM ICT,0.0
17-Feb-26 11:30:00 AM ICT,0.0
17-Feb-26 12:00:00 PM ICT,0.0
17-Feb-26 12:30:00 PM ICT,0.0
17-Feb-26 1:00:00 PM ICT,0.0
17-Feb-26 1:30:00 PM ICT,0.0
17-Feb-26 2:00:00 PM ICT,0.0
17-Feb-26 2:30:00 PM ICT,0.0
17-Feb-26 3:00:00 PM ICT,0.0
17-Feb-26 3:30:00 PM ICT,0.0
17-Feb-26 4:00:00 PM ICT,0.0
17-Feb-26 4:30:00 PM ICT,0.0
17-Feb-26 5:00:00 PM ICT,0.0
17-Feb-26 5:30:00 PM ICT,0.0
17-Feb-26 6:00:00 PM ICT,0.0
17-Feb-26 6:30:00 PM ICT,0.0
17-Feb-26 7:00:00 PM ICT,0.0
17-Feb-26 7:30:00 PM ICT,0.0
17-Feb-26 8:00:00 PM ICT,0.0
17-Feb-26 8:30:00 PM ICT,0.0
17-Feb-26 9:00:00 PM ICT,0.0
17-Feb-26 9:30:00 PM ICT,0.0
17-Feb-26 10:00:00 PM ICT,0.0
17-Feb-26 10:30:00 PM ICT,0.0
17-Feb-26 11:00:00 PM ICT,0.0
17-Feb-26 11:30:00 PM ICT,0.0
18-Feb-26 12:00:00 AM ICT,0.0
18-Feb-26 12:30:00 AM ICT,0.0
18-Feb-26 1:00:00 AM ICT,0.0
18-Feb-26 1:30:00 AM ICT,0.0
18-Feb-26 2:00:00 AM ICT,0.0
18-Feb-26 2:30:00 AM ICT,0.0
18-Feb-26 3:00:00 AM ICT,0.0
18-Feb-26 3:30:00 AM ICT,0.0
18-Feb-26 4:00:00 AM ICT,0.0
18-Feb-26 4:30:00 AM ICT,0.0
18-Feb-26 5:00:00 AM ICT,0.0
18-Feb-26 5:30:00 AM ICT,0.0
18-Feb-26 6:00:00 AM ICT,0.0
18-Feb-26 6:30:00 AM ICT,0.0
18-Feb-26 7:00:00 AM ICT,0.0
18-Feb-26 7:30:00 AM ICT,0.0
18-Feb-26 8:00:00 AM ICT,0.0
18-Feb-26 8:30:00 AM ICT,0.0
18-Feb-26 9:00:00 AM ICT,0.0
18-Feb-26 9:30:00 AM ICT,5.7
18-Feb-26 10:00:00 AM ICT,5.5
18-Feb-26 10:30:00 AM ICT,5.9
18-Feb-26 11:00:00 AM ICT,5.8
18-Feb-26 11:30:00 AM ICT,5.9
18-Feb-26 12:00:00 PM ICT,5.7
18-Feb-26 12:30:00 PM ICT,5.7
18-Feb-26 1:00:00 PM ICT,5.6
18-Feb-26 1:30:00 PM ICT,5.6
18-Feb-26 2:00:00 PM ICT,6.0
18-Feb-26 2:30:00 PM ICT,5.8
18-Feb-26 3:00:00 PM ICT,6.0
18-Feb-26 3:30:00 PM ICT,6.0
18-Feb-26 4:00:00 PM ICT,5.9
18-Feb-26 4:30:00 PM ICT,5.6
18-Feb-26 5:00:00 PM ICT,5.5
18-Feb-26 5:30:00 PM ICT,5.9
18-Feb-26 6:00:00 PM ICT,6.0
18-Feb-26 6:30:00 PM ICT,5.6
18-Feb-26 7:00:00 PM ICT,5.6
18-Feb-26 7:30:00 PM ICT,5.9
18-Feb-26 8:00:00 PM ICT,5.6
18-Feb-26 8:30:00 PM ICT,6.0
18-Feb-26 9:00:00 PM ICT,5.7
18-Feb-26 9:30:00 PM ICT,5.9
18-Feb-26 10:00:00 PM ICT,5.5
18-Feb-26 10:30:00 PM ICT,5.6
18-Feb-26 11:00:00 PM ICT,5.5
18-Feb-26 11:30:00 PM ICT,5.6
19-Feb-26 12:00:00 AM ICT,5.5
19-Feb-26 12:30:00 AM ICT,5.6
19-Feb-26 1:00:00 AM ICT,5.5
19-Feb-26 1:30:00 AM ICT,6.0
19-Feb-26 2:00:00 AM ICT,5.6
19-Feb-26 2:30:00 AM ICT,6.0
19-Feb-26 3:00:00 AM ICT,5.9
19-Feb-26 3:30:00 AM ICT,5.6
19-Feb-26 4:00:00 AM ICT,6.0
19-Feb-26 4:30:00 AM ICT,5.5
19-Feb-26 5:00:00 AM ICT,5.7
19-Feb-26 5:30:00 AM ICT,5.9
19-Feb-26 6:00:00 AM ICT,5.6
19-Feb-26 6:30:00 AM ICT,5.7
19-Feb-26 7:00:00 AM ICT,5.5
19-Feb-26 7:30:00 AM ICT,5.9
19-Feb-26 8:00:00 AM ICT,5.6
19-Feb-26 8:30:00 AM ICT,5.6
19-Feb-26 9:00:00 AM ICT,6.0
19-Feb-26 9:30:00 AM ICT,5.5
19-Feb-26 10:00:00 AM ICT,5.7
19-Feb-26 10:30:00 AM ICT,5.5
19-Feb-26 11:00:00 AM ICT,5.7
19-Feb-26 11:30:00 AM ICT,5.5
19-Feb-26 12:00:00 PM ICT,5.7
19-Feb-26 12:30:00 PM ICT,5.5
19-Feb-26 1:00:00 PM ICT,5.7
19-Feb-26 1:30:00 PM ICT,5.5
19-Feb-26 2:00:00 PM ICT,5.7
19-Feb-26 2:30:00 PM ICT,5.5
19-Feb-26 3:00:00 PM ICT,5.7
19-Feb-26 3:30:00 PM ICT,5.5
19-Feb-26 4:00:00 PM ICT,5.7
19-Feb-26 4:30:00 PM ICT,5.5
19-Feb-26 5:00:00 PM ICT,6.0
19-Feb-26 5:30:00 PM ICT,5.5
19-Feb-26 6:00:00 PM ICT,5.8
19-Feb-26 6:30:00 PM ICT,5.5
19-Feb-26 7:00:00 PM ICT,5.7
19-Feb-26 7:30:00 PM ICT,5.9
19-Feb-26 8:00:00 PM ICT,5.5
19-Feb-26 8:30:00 PM ICT,6.0
19-Feb-26 9:00:00 PM ICT,6.1
19-Feb-26 9:30:00 PM ICT,5.5
19-Feb-26 10:00:00 PM ICT,5.7
19-Feb-26 10:30:00 PM ICT,5.8
19-Feb-26 11:00:00 PM ICT,5.5
19-Feb-26 11:30:00 PM ICT,6.0
20-Feb-26 12:00:00 AM ICT,6.1
20-Feb-26 12:30:00 AM ICT,5.5
20-Feb-26 1:00:00 AM ICT,5.6
20-Feb-26 1:30:00 AM ICT,6.0
20-Feb-26 2:00:00 AM ICT,5.9
20-Feb-26 2:30:00 AM ICT,5.5
20-Feb-26 3:00:00 AM ICT,5.6
20-Feb-26 3:30:00 AM ICT,6.1
20-Feb-26 4:00:00 AM ICT,5.8
20-Feb-26 4:30:00 AM ICT,5.9
20-Feb-26 5:00:00 AM ICT,5.5
20-Feb-26 5:30:00 AM ICT,5.6
20-Feb-26 6:00:00 AM ICT,5.6
20-Feb-26 6:30:00 AM ICT,6.0
20-Feb-26 7:00:00 AM ICT,6.1
20-Feb-26 7:30:00 AM ICT,5.5
20-Feb-26 8:00:00 AM ICT,5.6
20-Feb-26 8:30:00 AM ICT,6.1
20-Feb-26 9:00:00 AM ICT,6.1
20-Feb-26 9:30:00 AM ICT,5.5
20-Feb-26 10:00:00 AM ICT,5.5
20-Feb-26 10:30:00 AM ICT,5.8
20-Feb-26 11:00:00 AM ICT,5.7
20-Feb-26 11:30:00 AM ICT,6.2
20-Feb-26 12:00:00 PM ICT,5.9
20-Feb-26 12:30:00 PM ICT,5.5
20-Feb-26 1:00:00 PM ICT,5.6
20-Feb-26 1:30:00 PM ICT,6.0
20-Feb-26 2:00:00 PM ICT,5.9
20-Feb-26 2:30:00 PM ICT,5.5
20-Feb-26 3:00:00 PM ICT,6.0
20-Feb-26 3:30:00 PM ICT,6.1
20-Feb-26 4:00:00 PM ICT,6.3
20-Feb-26 4:30:00 PM ICT,6.0
20-Feb-26 5:00:00 PM ICT,5.4
20-Feb-26 5:30:00 PM ICT,6.0
20-Feb-26 6:00:00 PM ICT,5.7
20-Feb-26 6:30:00 PM ICT,5.5
20-Feb-26 7:00:00 PM ICT,5.9
20-Feb-26 7:30:00 PM ICT,6.0
20-Feb-26 8:00:00 PM ICT,5.6
20-Feb-26 8:30:00 PM ICT,5.9
20-Feb-26 9:00:00 PM ICT,5.7
20-Feb-26 9:30:00 PM ICT,5.8
20-Feb-26 10:00:00 PM ICT,5.8
20-Feb-26 10:30:00 PM ICT,5.8
20-Feb-26 11:00:00 PM ICT,5.6
20-Feb-26 11:30:00 PM ICT,6.3
21-Feb-26 12:00:00 AM ICT,5.7
21-Feb-26 12:30:00 AM ICT,5.6
21-Feb-26 1:00:00 AM ICT,6.1
21-Feb-26 1:30:00 AM ICT,5.7
21-Feb-26 2:00:00 AM ICT,5.5
21-Feb-26 2:30:00 AM ICT,5.9
21-Feb-26 3:00:00 AM ICT,6.3
21-Feb-26 3:30:00 AM ICT,5.9
21-Feb-26 4:00:00 AM ICT,5.4
21-Feb-26 4:30:00 AM ICT,5.5
21-Feb-26 5:00:00 AM ICT,5.6
21-Feb-26 5:30:00 AM ICT,5.7
21-Feb-26 6:00:00 AM ICT,6.0
21-Feb-26 6:30:00 AM ICT,6.4
21-Feb-26 7:00:00 AM ICT,6.4
21-Feb-26 7:30:00 AM ICT,6.4
21-Feb-26 8:00:00 AM ICT,6.4
21-Feb-26 8:30:00 AM ICT,6.4
21-Feb-26 9:00:00 AM ICT,6.2
21-Feb-26 9:30:00 AM ICT,6.4
21-Feb-26 10:00:00 AM ICT,6.3
21-Feb-26 10:30:00 AM ICT,6.4
21-Feb-26 11:00:00 AM ICT,6.4
21-Feb-26 11:30:00 AM ICT,6.3
21-Feb-26 12:00:00 PM ICT,6.1
21-Feb-26 12:30:00 PM ICT,5.9
21-Feb-26 1:00:00 PM ICT,5.4
21-Feb-26 1:30:00 PM ICT,5.5
21-Feb-26 2:00:00 PM ICT,5.7
21-Feb-26 2:30:00 PM ICT,6.2
21-Feb-26 3:00:00 PM ICT,6.2
21-Feb-26 3:30:00 PM ICT,5.4
21-Feb-26 4:00:00 PM ICT,5.5
21-Feb-26 4:30:00 PM ICT,5.8
21-Feb-26 5:00:00 PM ICT,6.2
21-Feb-26 5:30:00 PM ICT,6.0
21-Feb-26 6:00:00 PM ICT,5.5
21-Feb-26 6:30:00 PM ICT,5.5
21-Feb-26 7:00:00 PM ICT,5.6
21-Feb-26 7:30:00 PM ICT,5.7
21-Feb-26 8:00:00 PM ICT,5.8
21-Feb-26 8:30:00 PM ICT,6.4
21-Feb-26 9:00:00 PM ICT,6.4
21-Feb-26 9:30:00 PM ICT,6.4
21-Feb-26 10:00:00 PM ICT,6.4
21-Feb-26 10:30:00 PM ICT,6.4
21-Feb-26 11:00:00 PM ICT,6.4
21-Feb-26 11:30:00 PM ICT,6.4
22-Feb-26 12:00:00 AM ICT,5.9
22-Feb-26 12:30:00 AM ICT,5.8
22-Feb-26 1:00:00 AM ICT,5.6
22-Feb-26 1:30:00 AM ICT,5.6
22-Feb-26 2:00:00 AM ICT,5.5
22-Feb-26 2:30:00 AM ICT,5.4
22-Feb-26 3:00:00 AM ICT,6.3
22-Feb-26 3:30:00 AM ICT,6.2
22-Feb-26 4:00:00 AM ICT,5.6
22-Feb-26 4:30:00 AM ICT,5.5
22-Feb-26 5:00:00 AM ICT,6.2
22-Feb-26 5:30:00 AM ICT,6.1
22-Feb-26 6:00:00 AM ICT,5.5
22-Feb-26 6:30:00 AM ICT,5.7
22-Feb-26 7:00:00 AM ICT,6.1
22-Feb-26 7:30:00 AM ICT,5.6
22-Feb-26 8:00:00 AM ICT,5.8
22-Feb-26 8:30:00 AM ICT,6.2
22-Feb-26 9:00:00 AM ICT,5.5
22-Feb-26 9:30:00 AM ICT,5.4
22-Feb-26 11:00:00 AM ICT,5.8
22-Feb-26 11:30:00 AM ICT,6.1
22-Feb-26 12:00:00 PM ICT,5.6
22-Feb-26 12:30:00 PM ICT,5.4
22-Feb-26 1:00:00 PM ICT,6.2
22-Feb-26 1:30:00 PM ICT,6.2
22-Feb-26 2:00:00 PM ICT,5.7
22-Feb-26 2:30:00 PM ICT,5.6
22-Feb-26 3:00:00 PM ICT,5.4
22-Feb-26 3:30:00 PM ICT,5.4
22-Feb-26 4:00:00 PM ICT,6.3
22-Feb-26 4:30:00 PM ICT,6.3
22-Feb-26 5:00:00 PM ICT,6.4
22-Feb-26 5:30:00 PM ICT,6.4
22-Feb-26 6:00:00 PM ICT,5.8
22-Feb-26 6:30:00 PM ICT,5.7
22-Feb-26 7:00:00 PM ICT,5.5
22-Feb-26 7:30:00 PM ICT,5.5
22-Feb-26 8:00:00 PM ICT,5.7
22-Feb-26 8:30:00 PM ICT,6.0
22-Feb-26 9:00:00 PM ICT,6.2
22-Feb-26 9:30:00 PM ICT,5.8
22-Feb-26 10:00:00 PM ICT,5.5
22-Feb-26 10:30:00 PM ICT,5.6
22-Feb-26 11:00:00 PM ICT,6.3
22-Feb-26 11:30:00 PM ICT,5.6
23-Feb-26 12:00:00 AM ICT,5.4
23-Feb-26 12:30:00 AM ICT,6.4
23-Feb-26 1:00:00 AM ICT,5.6
23-Feb-26 1:30:00 AM ICT,5.5
23-Feb-26 2:00:00 AM ICT,6.0
23-Feb-26 2:30:00 AM ICT,5.7
23-Feb-26 3:00:00 AM ICT,5.9
23-Feb-26 3:30:00 AM ICT,5.2
23-Feb-26 4:00:00 AM ICT,5.1
23-Feb-26 4:30:00 AM ICT,5.4
23-Feb-26 5:00:00 AM ICT,5.8
23-Feb-26 5:30:00 AM ICT,5.7
23-Feb-26 6:00:00 AM ICT,5.1
23-Feb-26 6:30:00 AM ICT,5.5
23-Feb-26 7:00:00 AM ICT,6.1
23-Feb-26 7:30:00 AM ICT,5.6
23-Feb-26 8:00:00 AM ICT,5.1
23-Feb-26 8:30:00 AM ICT,5.4
23-Feb-26 9:00:00 AM ICT,5.6
23-Feb-26 9:30:00 AM ICT,6.0
23-Feb-26 10:00:00 AM ICT,2.9
23-Feb-26 10:30:00 AM ICT,5.6
23-Feb-26 11:00:00 AM ICT,5.9
23-Feb-26 11:30:00 AM ICT,6.0
23-Feb-26 12:00:00 PM ICT,5.5
23-Feb-26 12:30:00 PM ICT,5.9
23-Feb-26 1:00:00 PM ICT,6.0
23-Feb-26 1:30:00 PM ICT,5.5
23-Feb-26 2:00:00 PM ICT,6.0
23-Feb-26 2:30:00 PM ICT,5.6
23-Feb-26 3:00:00 PM ICT,6.0
23-Feb-26 3:30:00 PM ICT,5.6
23-Feb-26 4:00:00 PM ICT,5.9
23-Feb-26 4:30:00 PM ICT,5.7
23-Feb-26 5:00:00 PM ICT,6.1
23-Feb-26 5:30:00 PM ICT,5.5
23-Feb-26 6:00:00 PM ICT,6.1
23-Feb-26 6:30:00 PM ICT,5.8
23-Feb-26 7:00:00 PM ICT,5.5
23-Feb-26 7:30:00 PM ICT,5.7
23-Feb-26 8:00:00 PM ICT,5.8
23-Feb-26 8:30:00 PM ICT,6.4
23-Feb-26 9:00:00 PM ICT,5.8
23-Feb-26 9:30:00 PM ICT,5.6
23-Feb-26 10:00:00 PM ICT,5.4
23-Feb-26 10:30:00 PM ICT,6.3
23-Feb-26 11:00:00 PM ICT,5.5
23-Feb-26 11:30:00 PM ICT,6.2
24-Feb-26 12:00:00 AM ICT,5.9
24-Feb-26 12:30:00 AM ICT,5.7
24-Feb-26 1:00:00 AM ICT,5.6
24-Feb-26 1:30:00 AM ICT,5.9
24-Feb-26 2:00:00 AM ICT,5.9
24-Feb-26 2:30:00 AM ICT,5.9
