Timestamp,FIT-101-DeepWellWater_Total(m³)
05-Mar-26 10:00:00 PM ICT,12459.0
05-Mar-26 11:00:00 PM ICT,12459.0
06-Mar-26 12:00:00 AM ICT,12459.0
06-Mar-26 1:00:00 AM ICT,12459.0
06-Mar-26 2:00:00 AM ICT,12459.0
06-Mar-26 3:00:00 AM ICT,12459.0
06-Mar-26 4:00:00 AM ICT,12459.0
06-Mar-26 5:00:00 AM ICT,12459.0
06-Mar-26 6:00:00 AM ICT,12459.0
06-Mar-26 7:00:00 AM ICT,12463.3
06-Mar-26 8:00:00 AM ICT,12484.5
06-Mar-26 9:00:00 AM ICT,12519.3
06-Mar-26 10:00:00 AM ICT,12546.0
06-Mar-26 11:00:00 AM ICT,12550.0
06-Mar-26 12:00:00 PM ICT,12550.0
06-Mar-26 1:00:00 PM ICT,12550.0
06-Mar-26 2:00:00 PM ICT,12550.0
06-Mar-26 3:00:00 PM ICT,12550.0
06-Mar-26 4:00:00 PM ICT,12550.0
06-Mar-26 5:00:00 PM ICT,12550.0
06-Mar-26 6:00:00 PM ICT,12550.0
06-Mar-26 7:00:00 PM ICT,12550.0
06-Mar-26 8:00:00 PM ICT,12557.8
06-Mar-26 9:00:00 PM ICT,12567.5
06-Mar-26 10:00:00 PM ICT,12578.8
06-Mar-26 11:00:00 PM ICT,12588.8
07-Mar-26 12:00:00 AM ICT,12601.5
07-Mar-26 1:00:00 AM ICT,12613.5
07-Mar-26 2:00:00 AM ICT,12628.0
07-Mar-26 3:00:00 AM ICT,12639.5
07-Mar-26 4:00:00 AM ICT,12653.5
07-Mar-26 5:00:00 AM ICT,12666.3
07-Mar-26 6:00:00 AM ICT,12677.0
07-Mar-26 7:00:00 AM ICT,12678.0
07-Mar-26 8:00:00 AM ICT,12678.0
07-Mar-26 9:00:00 AM ICT,12678.0
07-Mar-26 10:00:00 AM ICT,12679.8
07-Mar-26 11:00:00 AM ICT,12688.5
07-Mar-26 12:00:00 PM ICT,12699.5
07-Mar-26 1:00:00 PM ICT,12708.5
07-Mar-26 2:00:00 PM ICT,12719.0
07-Mar-26 3:00:00 PM ICT,12729.8
07-Mar-26 4:00:00 PM ICT,12741.3
07-Mar-26 5:00:00 PM ICT,12753.0
07-Mar-26 6:00:00 PM ICT,12763.3
07-Mar-26 7:00:00 PM ICT,12775.5
07-Mar-26 8:00:00 PM ICT,12786.0
07-Mar-26 9:00:00 PM ICT,12798.5
07-Mar-26 10:00:00 PM ICT,12808.8
07-Mar-26 11:00:00 PM ICT,12820.8
08-Mar-26 12:00:00 AM ICT,12831.3
08-Mar-26 1:00:00 AM ICT,12834.0
08-Mar-26 2:00:00 AM ICT,12834.0
08-Mar-26 3:00:00 AM ICT,12834.0
08-Mar-26 4:00:00 AM ICT,12834.0
08-Mar-26 5:00:00 AM ICT,12834.0
08-Mar-26 6:00:00 AM ICT,12834.0
08-Mar-26 7:00:00 AM ICT,12834.0
08-Mar-26 8:00:00 AM ICT,12834.0
08-Mar-26 9:00:00 AM ICT,12834.0
08-Mar-26 10:00:00 AM ICT,12834.0
08-Mar-26 11:00:00 AM ICT,12834.0
08-Mar-26 12:00:00 PM ICT,12834.0
08-Mar-26 1:00:00 PM ICT,12834.0
08-Mar-26 2:00:00 PM ICT,12834.0
08-Mar-26 3:00:00 PM ICT,12834.0
08-Mar-26 4:00:00 PM ICT,12843.5
08-Mar-26 5:00:00 PM ICT,12855.5
08-Mar-26 6:00:00 PM ICT,12866.3
08-Mar-26 7:00:00 PM ICT,12878.5
08-Mar-26 8:00:00 PM ICT,12890.0
08-Mar-26 9:00:00 PM ICT,12901.3
08-Mar-26 10:00:00 PM ICT,12913.8
08-Mar-26 11:00:00 PM ICT,12924.0
09-Mar-26 12:00:00 AM ICT,12936.0
09-Mar-26 1:00:00 AM ICT,12948.0
09-Mar-26 2:00:00 AM ICT,12959.3
09-Mar-26 3:00:00 AM ICT,12971.8
09-Mar-26 4:00:00 AM ICT,12977.0
09-Mar-26 5:00:00 AM ICT,12977.0
09-Mar-26 6:00:00 AM ICT,12977.0
09-Mar-26 7:00:00 AM ICT,12977.0
09-Mar-26 8:00:00 AM ICT,12978.5
09-Mar-26 9:00:00 AM ICT,12989.5
09-Mar-26 10:00:00 AM ICT,12993.0
09-Mar-26 11:00:00 AM ICT,12993.0
09-Mar-26 12:00:00 PM ICT,12993.0
09-Mar-26 1:00:00 PM ICT,12993.0
09-Mar-26 2:00:00 PM ICT,12993.0
09-Mar-26 3:00:00 PM ICT,12993.0
09-Mar-26 4:00:00 PM ICT,12993.0
09-Mar-26 5:00:00 PM ICT,12993.0
09-Mar-26 6:00:00 PM ICT,12993.0
09-Mar-26 7:00:00 PM ICT,12993.0
09-Mar-26 8:00:00 PM ICT,12993.0
09-Mar-26 9:00:00 PM ICT,12993.0
09-Mar-26 10:00:00 PM ICT,12993.0
09-Mar-26 11:00:00 PM ICT,12993.0
10-Mar-26 12:00:00 AM ICT,12993.0
10-Mar-26 1:00:00 AM ICT,12993.0
10-Mar-26 2:00:00 AM ICT,12993.0
10-Mar-26 3:00:00 AM ICT,12993.0
10-Mar-26 4:00:00 AM ICT,12993.0
10-Mar-26 5:00:00 AM ICT,12993.0
10-Mar-26 6:00:00 AM ICT,12993.0
10-Mar-26 7:00:00 AM ICT,12993.0
10-Mar-26 8:00:00 AM ICT,12993.0
10-Mar-26 9:00:00 AM ICT,12993.0
10-Mar-26 10:00:00 AM ICT,13002.3
10-Mar-26 11:00:00 AM ICT,13015.8
10-Mar-26 12:00:00 PM ICT,13027.5
10-Mar-26 1:00:00 PM ICT,13041.8
10-Mar-26 2:00:00 PM ICT,13058.5
10-Mar-26 3:00:00 PM ICT,13073.3
10-Mar-26 4:00:00 PM ICT,13088.8
10-Mar-26 5:00:00 PM ICT,13106.3
10-Mar-26 6:00:00 PM ICT,13122.5
10-Mar-26 7:00:00 PM ICT,13138.8
10-Mar-26 8:00:00 PM ICT,13155.0
10-Mar-26 9:00:00 PM ICT,13171.5
10-Mar-26 10:00:00 PM ICT,13188.5
10-Mar-26 11:00:00 PM ICT,13204.8
11-Mar-26 12:00:00 AM ICT,13221.8
11-Mar-26 1:00:00 AM ICT,13238.3
11-Mar-26 2:00:00 AM ICT,13254.3
11-Mar-26 3:00:00 AM ICT,13266.5
11-Mar-26 4:00:00 AM ICT,13268.0
11-Mar-26 5:00:00 AM ICT,13277.5
11-Mar-26 6:00:00 AM ICT,13294.0
11-Mar-26 7:00:00 AM ICT,13311.3
11-Mar-26 8:00:00 AM ICT,13319.0
11-Mar-26 9:00:00 AM ICT,13319.0
11-Mar-26 10:00:00 AM ICT,13319.0
11-Mar-26 11:00:00 AM ICT,13319.0
11-Mar-26 12:00:00 PM ICT,13319.0
11-Mar-26 1:00:00 PM ICT,13319.0
11-Mar-26 2:00:00 PM ICT,13319.0
11-Mar-26 3:00:00 PM ICT,13319.0
11-Mar-26 4:00:00 PM ICT,13319.0
11-Mar-26 5:00:00 PM ICT,13319.0
11-Mar-26 6:00:00 PM ICT,13319.0
11-Mar-26 7:00:00 PM ICT,13319.0
11-Mar-26 8:00:00 PM ICT,13319.0
11-Mar-26 9:00:00 PM ICT,13319.0
11-Mar-26 10:00:00 PM ICT,13319.0
11-Mar-26 11:00:00 PM ICT,13319.0
12-Mar-26 12:00:00 AM ICT,13319.0
12-Mar-26 1:00:00 AM ICT,13319.0
12-Mar-26 2:00:00 AM ICT,13319.0
12-Mar-26 3:00:00 AM ICT,13319.0
12-Mar-26 4:00:00 AM ICT,13319.0
12-Mar-26 5:00:00 AM ICT,13319.0
12-Mar-26 6:00:00 AM ICT,13319.0
12-Mar-26 7:00:00 AM ICT,13319.0
12-Mar-26 8:00:00 AM ICT,13319.0
12-Mar-26 9:00:00 AM ICT,13319.0
12-Mar-26 10:00:00 AM ICT,13319.0
12-Mar-26 11:00:00 AM ICT,13319.0
12-Mar-26 12:00:00 PM ICT,13319.0
12-Mar-26 1:00:00 PM ICT,13319.0
12-Mar-26 2:00:00 PM ICT,13319.0
12-Mar-26 3:00:00 PM ICT,13319.0
12-Mar-26 4:00:00 PM ICT,13319.0
12-Mar-26 5:00:00 PM ICT,13329.0
12-Mar-26 6:00:00 PM ICT,13344.3
12-Mar-26 7:00:00 PM ICT,13357.8
12-Mar-26 8:00:00 PM ICT,13372.8
12-Mar-26 9:00:00 PM ICT,13386.8
12-Mar-26 10:00:00 PM ICT,13402.0
12-Mar-26 11:00:00 PM ICT,13417.5
13-Mar-26 12:00:00 AM ICT,13432.0
13-Mar-26 1:00:00 AM ICT,13446.5
13-Mar-26 2:00:00 AM ICT,13462.0
13-Mar-26 3:00:00 AM ICT,13474.0
13-Mar-26 4:00:00 AM ICT,13474.0
13-Mar-26 5:00:00 AM ICT,13474.0
13-Mar-26 6:00:00 AM ICT,13474.0
13-Mar-26 7:00:00 AM ICT,13474.0
13-Mar-26 8:00:00 AM ICT,13474.8
13-Mar-26 9:00:00 AM ICT,13480.0
13-Mar-26 10:00:00 AM ICT,13480.0
13-Mar-26 11:00:00 AM ICT,13480.0
13-Mar-26 12:00:00 PM ICT,13480.0
13-Mar-26 1:00:00 PM ICT,13480.0
13-Mar-26 2:00:00 PM ICT,13480.0
13-Mar-26 3:00:00 PM ICT,13480.0
13-Mar-26 4:00:00 PM ICT,13480.0
13-Mar-26 5:00:00 PM ICT,13480.0
13-Mar-26 6:00:00 PM ICT,13480.0
13-Mar-26 7:00:00 PM ICT,13480.0
13-Mar-26 8:00:00 PM ICT,13480.0
13-Mar-26 9:00:00 PM ICT,13480.0
13-Mar-26 10:00:00 PM ICT,13480.0
13-Mar-26 11:00:00 PM ICT,13480.0
14-Mar-26 12:00:00 AM ICT,13480.0
14-Mar-26 1:00:00 AM ICT,13480.0
14-Mar-26 2:00:00 AM ICT,13480.0
14-Mar-26 3:00:00 AM ICT,13480.0
14-Mar-26 4:00:00 AM ICT,13480.0
14-Mar-26 5:00:00 AM ICT,13480.0
14-Mar-26 6:00:00 AM ICT,13480.0
14-Mar-26 7:00:00 AM ICT,13480.0
14-Mar-26 8:00:00 AM ICT,13480.0
14-Mar-26 9:00:00 AM ICT,13480.0
14-Mar-26 10:00:00 AM ICT,13480.0
14-Mar-26 11:00:00 AM ICT,13480.0
14-Mar-26 12:00:00 PM ICT,13480.0
14-Mar-26 1:00:00 PM ICT,13480.0
14-Mar-26 2:00:00 PM ICT,13480.0
14-Mar-26 3:00:00 PM ICT,13480.0
14-Mar-26 4:00:00 PM ICT,13480.0
14-Mar-26 5:00:00 PM ICT,13480.0
14-Mar-26 6:00:00 PM ICT,13480.0
14-Mar-26 7:00:00 PM ICT,13480.0
14-Mar-26 8:00:00 PM ICT,13480.0
14-Mar-26 9:00:00 PM ICT,13480.0
14-Mar-26 10:00:00 PM ICT,13480.0
14-Mar-26 11:00:00 PM ICT,13480.0
15-Mar-26 12:00:00 AM ICT,13480.0
15-Mar-26 1:00:00 AM ICT,13480.0
15-Mar-26 2:00:00 AM ICT,13480.0
15-Mar-26 3:00:00 AM ICT,13480.0
15-Mar-26 4:00:00 AM ICT,13480.0
15-Mar-26 5:00:00 AM ICT,13480.0
15-Mar-26 6:00:00 AM ICT,13480.0
15-Mar-26 7:00:00 AM ICT,13480.0
15-Mar-26 8:00:00 AM ICT,13480.0
15-Mar-26 9:00:00 AM ICT,13480.0
15-Mar-26 10:00:00 AM ICT,13480.0
15-Mar-26 11:00:00 AM ICT,13480.0
15-Mar-26 12:00:00 PM ICT,13480.0
15-Mar-26 1:00:00 PM ICT,13480.0
15-Mar-26 2:00:00 PM ICT,13480.0
15-Mar-26 3:00:00 PM ICT,13480.0
15-Mar-26 4:00:00 PM ICT,13480.0
15-Mar-26 5:00:00 PM ICT,13480.0
15-Mar-26 6:00:00 PM ICT,13480.0
15-Mar-26 7:00:00 PM ICT,13480.0
15-Mar-26 8:00:00 PM ICT,13480.0
15-Mar-26 9:00:00 PM ICT,13480.0
15-Mar-26 10:00:00 PM ICT,13480.0
15-Mar-26 11:00:00 PM ICT,13480.0
16-Mar-26 12:00:00 AM ICT,13480.0
16-Mar-26 1:00:00 AM ICT,13480.0
16-Mar-26 2:00:00 AM ICT,13480.0
16-Mar-26 3:00:00 AM ICT,13480.0
16-Mar-26 4:00:00 AM ICT,13480.0
16-Mar-26 5:00:00 AM ICT,13480.0
16-Mar-26 6:00:00 AM ICT,13480.0
16-Mar-26 7:00:00 AM ICT,13480.0
16-Mar-26 8:00:00 AM ICT,13480.0
16-Mar-26 9:00:00 AM ICT,13480.0
16-Mar-26 10:00:00 AM ICT,13484.3
16-Mar-26 11:00:00 AM ICT,13490.0
16-Mar-26 12:00:00 PM ICT,13496.0
16-Mar-26 1:00:00 PM ICT,13502.3
16-Mar-26 2:00:00 PM ICT,13508.5
16-Mar-26 3:00:00 PM ICT,13514.3
16-Mar-26 4:00:00 PM ICT,13521.0
16-Mar-26 5:00:00 PM ICT,13527.0
16-Mar-26 6:00:00 PM ICT,13533.8
16-Mar-26 7:00:00 PM ICT,13539.8
16-Mar-26 8:00:00 PM ICT,13546.3
16-Mar-26 9:00:00 PM ICT,13552.8
16-Mar-26 10:00:00 PM ICT,13559.0
16-Mar-26 11:00:00 PM ICT,13565.3
17-Mar-26 12:00:00 AM ICT,13572.3
17-Mar-26 1:00:00 AM ICT,13579.0
17-Mar-26 2:00:00 AM ICT,13586.0
17-Mar-26 3:00:00 AM ICT,13594.0
17-Mar-26 4:00:00 AM ICT,13601.0
17-Mar-26 5:00:00 AM ICT,13608.0
17-Mar-26 6:00:00 AM ICT,13610.0
17-Mar-26 7:00:00 AM ICT,13610.0
17-Mar-26 8:00:00 AM ICT,13613.8
17-Mar-26 9:00:00 AM ICT,13619.5
17-Mar-26 10:00:00 AM ICT,13620.0
17-Mar-26 11:00:00 AM ICT,13620.0
17-Mar-26 12:00:00 PM ICT,13620.0
17-Mar-26 1:00:00 PM ICT,13620.0
17-Mar-26 2:00:00 PM ICT,13620.0
17-Mar-26 3:00:00 PM ICT,13620.0
17-Mar-26 4:00:00 PM ICT,13620.0
17-Mar-26 5:00:00 PM ICT,13625.8
17-Mar-26 6:00:00 PM ICT,13637.8
17-Mar-26 7:00:00 PM ICT,13650.5
17-Mar-26 8:00:00 PM ICT,13661.0
17-Mar-26 9:00:00 PM ICT,13675.0
17-Mar-26 10:00:00 PM ICT,13689.0
17-Mar-26 11:00:00 PM ICT,13702.0
18-Mar-26 12:00:00 AM ICT,13715.3
18-Mar-26 1:00:00 AM ICT,13730.0
18-Mar-26 2:00:00 AM ICT,13743.0
18-Mar-26 3:00:00 AM ICT,13749.0
18-Mar-26 4:00:00 AM ICT,13749.0
18-Mar-26 5:00:00 AM ICT,13754.3
18-Mar-26 6:00:00 AM ICT,13766.3
18-Mar-26 7:00:00 AM ICT,13767.0
18-Mar-26 8:00:00 AM ICT,13767.0
18-Mar-26 9:00:00 AM ICT,13767.0
18-Mar-26 10:00:00 AM ICT,13767.0
18-Mar-26 11:00:00 AM ICT,13767.0
18-Mar-26 12:00:00 PM ICT,13767.0
18-Mar-26 1:00:00 PM ICT,13767.0
18-Mar-26 2:00:00 PM ICT,13767.0
18-Mar-26 3:00:00 PM ICT,13767.0
