Timestamp,FIT-103-ROWaterSupply_Total(m³)
03-Feb-26 5:00:00 PM ICT,453.0
03-Feb-26 6:00:00 PM ICT,453.0
03-Feb-26 7:00:00 PM ICT,453.0
03-Feb-26 8:00:00 PM ICT,453.0
03-Feb-26 9:00:00 PM ICT,453.8
03-Feb-26 10:00:00 PM ICT,454.0
03-Feb-26 11:00:00 PM ICT,454.0
04-Feb-26 12:00:00 AM ICT,454.0
04-Feb-26 1:00:00 AM ICT,454.0
04-Feb-26 2:00:00 AM ICT,454.0
04-Feb-26 3:00:00 AM ICT,454.5
04-Feb-26 4:00:00 AM ICT,455.0
04-Feb-26 5:00:00 AM ICT,455.0
04-Feb-26 6:00:00 AM ICT,455.0
04-Feb-26 7:00:00 AM ICT,456.5
04-Feb-26 8:00:00 AM ICT,457.8
04-Feb-26 9:00:00 AM ICT,459.3
04-Feb-26 10:00:00 AM ICT,462.0
04-Feb-26 11:00:00 AM ICT,463.0
04-Feb-26 12:00:00 PM ICT,463.0
04-Feb-26 1:00:00 PM ICT,464.0
04-Feb-26 2:00:00 PM ICT,464.0
04-Feb-26 3:00:00 PM ICT,464.0
04-Feb-26 4:00:00 PM ICT,464.0
04-Feb-26 5:00:00 PM ICT,464.0
04-Feb-26 6:00:00 PM ICT,464.0
04-Feb-26 7:00:00 PM ICT,464.3
04-Feb-26 8:00:00 PM ICT,465.0
04-Feb-26 9:00:00 PM ICT,465.0
04-Feb-26 10:00:00 PM ICT,465.0
04-Feb-26 11:00:00 PM ICT,465.5
05-Feb-26 12:00:00 AM ICT,466.0
05-Feb-26 1:00:00 AM ICT,466.0
05-Feb-26 2:00:00 AM ICT,466.0
05-Feb-26 3:00:00 AM ICT,466.0
05-Feb-26 4:00:00 AM ICT,466.0
05-Feb-26 5:00:00 AM ICT,466.3
05-Feb-26 6:00:00 AM ICT,467.3
05-Feb-26 7:00:00 AM ICT,468.5
05-Feb-26 8:00:00 AM ICT,470.0
05-Feb-26 9:00:00 AM ICT,471.0
05-Feb-26 10:00:00 AM ICT,474.0
05-Feb-26 11:00:00 AM ICT,475.0
05-Feb-26 12:00:00 PM ICT,475.5
05-Feb-26 1:00:00 PM ICT,476.0
05-Feb-26 2:00:00 PM ICT,476.0
05-Feb-26 3:00:00 PM ICT,476.0
05-Feb-26 4:00:00 PM ICT,476.5
05-Feb-26 5:00:00 PM ICT,477.0
05-Feb-26 6:00:00 PM ICT,477.0
05-Feb-26 7:00:00 PM ICT,477.0
05-Feb-26 8:00:00 PM ICT,477.0
05-Feb-26 9:00:00 PM ICT,477.5
05-Feb-26 10:00:00 PM ICT,478.0
05-Feb-26 11:00:00 PM ICT,478.0
06-Feb-26 12:00:00 AM ICT,478.0
06-Feb-26 1:00:00 AM ICT,478.0
06-Feb-26 2:00:00 AM ICT,478.0
06-Feb-26 3:00:00 AM ICT,478.0
06-Feb-26 4:00:00 AM ICT,478.0
06-Feb-26 5:00:00 AM ICT,478.0
06-Feb-26 6:00:00 AM ICT,478.0
06-Feb-26 7:00:00 AM ICT,478.0
06-Feb-26 8:00:00 AM ICT,478.0
06-Feb-26 9:00:00 AM ICT,478.0
06-Feb-26 10:00:00 AM ICT,478.0
06-Feb-26 11:00:00 AM ICT,478.0
06-Feb-26 12:00:00 PM ICT,478.0
06-Feb-26 1:00:00 PM ICT,478.0
06-Feb-26 2:00:00 PM ICT,478.0
06-Feb-26 3:00:00 PM ICT,478.0
06-Feb-26 4:00:00 PM ICT,478.0
06-Feb-26 5:00:00 PM ICT,478.0
06-Feb-26 6:00:00 PM ICT,478.0
06-Feb-26 7:00:00 PM ICT,478.0
06-Feb-26 8:00:00 PM ICT,478.0
06-Feb-26 9:00:00 PM ICT,478.0
06-Feb-26 10:00:00 PM ICT,478.0
06-Feb-26 11:00:00 PM ICT,478.8
07-Feb-26 12:00:00 AM ICT,479.0
07-Feb-26 1:00:00 AM ICT,479.0
07-Feb-26 2:00:00 AM ICT,479.0
07-Feb-26 3:00:00 AM ICT,479.0
07-Feb-26 4:00:00 AM ICT,479.0
07-Feb-26 5:00:00 AM ICT,479.5
07-Feb-26 6:00:00 AM ICT,480.0
07-Feb-26 7:00:00 AM ICT,480.0
07-Feb-26 8:00:00 AM ICT,480.0
07-Feb-26 9:00:00 AM ICT,480.0
07-Feb-26 10:00:00 AM ICT,480.0
07-Feb-26 11:00:00 AM ICT,480.0
07-Feb-26 12:00:00 PM ICT,480.0
07-Feb-26 1:00:00 PM ICT,480.0
07-Feb-26 2:00:00 PM ICT,480.0
07-Feb-26 3:00:00 PM ICT,480.0
07-Feb-26 4:00:00 PM ICT,480.0
07-Feb-26 5:00:00 PM ICT,480.0
07-Feb-26 6:00:00 PM ICT,480.0
07-Feb-26 7:00:00 PM ICT,480.0
07-Feb-26 8:00:00 PM ICT,480.0
07-Feb-26 9:00:00 PM ICT,480.0
07-Feb-26 10:00:00 PM ICT,480.0
07-Feb-26 11:00:00 PM ICT,481.0
08-Feb-26 12:00:00 AM ICT,481.0
08-Feb-26 1:00:00 AM ICT,481.0
08-Feb-26 2:00:00 AM ICT,481.0
08-Feb-26 3:00:00 AM ICT,481.0
08-Feb-26 4:00:00 AM ICT,482.0
08-Feb-26 5:00:00 AM ICT,482.0
08-Feb-26 6:00:00 AM ICT,482.3
08-Feb-26 7:00:00 AM ICT,484.8
08-Feb-26 8:00:00 AM ICT,488.5
08-Feb-26 9:00:00 AM ICT,492.5
08-Feb-26 10:00:00 AM ICT,495.0
08-Feb-26 11:00:00 AM ICT,495.0
08-Feb-26 12:00:00 PM ICT,495.0
08-Feb-26 1:00:00 PM ICT,495.0
08-Feb-26 2:00:00 PM ICT,495.0
08-Feb-26 3:00:00 PM ICT,495.0
08-Feb-26 4:00:00 PM ICT,495.0
08-Feb-26 5:00:00 PM ICT,496.0
08-Feb-26 6:00:00 PM ICT,496.0
08-Feb-26 7:00:00 PM ICT,496.0
08-Feb-26 8:00:00 PM ICT,496.0
08-Feb-26 9:00:00 PM ICT,496.0
08-Feb-26 10:00:00 PM ICT,496.0
08-Feb-26 11:00:00 PM ICT,496.0
09-Feb-26 12:00:00 AM ICT,496.0
09-Feb-26 1:00:00 AM ICT,496.0
09-Feb-26 2:00:00 AM ICT,496.0
09-Feb-26 3:00:00 AM ICT,496.0
09-Feb-26 4:00:00 AM ICT,496.0
09-Feb-26 5:00:00 AM ICT,496.0
09-Feb-26 6:00:00 AM ICT,496.0
09-Feb-26 7:00:00 AM ICT,496.0
09-Feb-26 8:00:00 AM ICT,496.0
09-Feb-26 9:00:00 AM ICT,496.0
09-Feb-26 10:00:00 AM ICT,496.0
09-Feb-26 11:00:00 AM ICT,496.0
09-Feb-26 12:00:00 PM ICT,496.0
09-Feb-26 1:00:00 PM ICT,496.0
09-Feb-26 2:00:00 PM ICT,496.0
09-Feb-26 3:00:00 PM ICT,496.0
09-Feb-26 4:00:00 PM ICT,496.0
09-Feb-26 5:00:00 PM ICT,496.0
09-Feb-26 6:00:00 PM ICT,496.0
09-Feb-26 7:00:00 PM ICT,496.0
09-Feb-26 8:00:00 PM ICT,496.0
09-Feb-26 9:00:00 PM ICT,496.0
09-Feb-26 10:00:00 PM ICT,496.0
09-Feb-26 11:00:00 PM ICT,496.0
10-Feb-26 12:00:00 AM ICT,496.0
10-Feb-26 1:00:00 AM ICT,496.0
10-Feb-26 2:00:00 AM ICT,496.0
10-Feb-26 3:00:00 AM ICT,496.0
10-Feb-26 4:00:00 AM ICT,496.0
10-Feb-26 5:00:00 AM ICT,496.0
10-Feb-26 6:00:00 AM ICT,496.0
10-Feb-26 7:00:00 AM ICT,496.0
10-Feb-26 8:00:00 AM ICT,496.0
10-Feb-26 9:00:00 AM ICT,496.0
10-Feb-26 10:00:00 AM ICT,496.0
10-Feb-26 11:00:00 AM ICT,496.0
10-Feb-26 12:00:00 PM ICT,496.0
10-Feb-26 1:00:00 PM ICT,496.5
10-Feb-26 2:00:00 PM ICT,497.0
10-Feb-26 3:00:00 PM ICT,498.8
10-Feb-26 4:00:00 PM ICT,500.0
10-Feb-26 5:00:00 PM ICT,500.0
10-Feb-26 6:00:00 PM ICT,500.0
10-Feb-26 7:00:00 PM ICT,500.0
10-Feb-26 8:00:00 PM ICT,500.5
10-Feb-26 9:00:00 PM ICT,501.0
10-Feb-26 10:00:00 PM ICT,501.0
10-Feb-26 11:00:00 PM ICT,501.0
11-Feb-26 12:00:00 AM ICT,501.0
11-Feb-26 1:00:00 AM ICT,501.0
11-Feb-26 2:00:00 AM ICT,501.0
11-Feb-26 3:00:00 AM ICT,501.0
11-Feb-26 4:00:00 AM ICT,501.0
11-Feb-26 5:00:00 AM ICT,501.0
11-Feb-26 6:00:00 AM ICT,501.0
11-Feb-26 7:00:00 AM ICT,501.0
11-Feb-26 8:00:00 AM ICT,501.0
11-Feb-26 9:00:00 AM ICT,501.0
11-Feb-26 10:00:00 AM ICT,501.0
11-Feb-26 11:00:00 AM ICT,501.0
11-Feb-26 12:00:00 PM ICT,501.0
11-Feb-26 1:00:00 PM ICT,501.0
11-Feb-26 2:00:00 PM ICT,501.0
11-Feb-26 3:00:00 PM ICT,501.0
11-Feb-26 4:00:00 PM ICT,501.0
11-Feb-26 5:00:00 PM ICT,501.0
11-Feb-26 6:00:00 PM ICT,501.0
11-Feb-26 7:00:00 PM ICT,501.0
11-Feb-26 8:00:00 PM ICT,501.0
11-Feb-26 9:00:00 PM ICT,501.0
11-Feb-26 10:00:00 PM ICT,501.0
11-Feb-26 11:00:00 PM ICT,501.0
12-Feb-26 12:00:00 AM ICT,501.0
12-Feb-26 1:00:00 AM ICT,501.0
12-Feb-26 2:00:00 AM ICT,501.0
12-Feb-26 3:00:00 AM ICT,501.0
12-Feb-26 4:00:00 AM ICT,501.0
12-Feb-26 5:00:00 AM ICT,501.0
12-Feb-26 6:00:00 AM ICT,501.0
12-Feb-26 7:00:00 AM ICT,501.0
12-Feb-26 8:00:00 AM ICT,501.0
12-Feb-26 9:00:00 AM ICT,501.0
12-Feb-26 10:00:00 AM ICT,501.0
12-Feb-26 11:00:00 AM ICT,501.0
12-Feb-26 12:00:00 PM ICT,501.0
12-Feb-26 1:00:00 PM ICT,501.0
12-Feb-26 2:00:00 PM ICT,501.0
12-Feb-26 3:00:00 PM ICT,501.5
12-Feb-26 4:00:00 PM ICT,502.0
12-Feb-26 5:00:00 PM ICT,502.0
12-Feb-26 6:00:00 PM ICT,502.0
12-Feb-26 7:00:00 PM ICT,502.0
12-Feb-26 8:00:00 PM ICT,502.0
12-Feb-26 9:00:00 PM ICT,502.0
12-Feb-26 10:00:00 PM ICT,502.0
12-Feb-26 11:00:00 PM ICT,502.0
13-Feb-26 12:00:00 AM ICT,502.0
13-Feb-26 1:00:00 AM ICT,502.0
13-Feb-26 2:00:00 AM ICT,502.0
13-Feb-26 3:00:00 AM ICT,502.0
13-Feb-26 4:00:00 AM ICT,502.0
13-Feb-26 5:00:00 AM ICT,502.0
13-Feb-26 6:00:00 AM ICT,502.0
13-Feb-26 7:00:00 AM ICT,502.0
13-Feb-26 8:00:00 AM ICT,502.0
13-Feb-26 9:00:00 AM ICT,502.0
13-Feb-26 10:00:00 AM ICT,502.0
13-Feb-26 11:00:00 AM ICT,502.0
13-Feb-26 12:00:00 PM ICT,502.0
13-Feb-26 1:00:00 PM ICT,502.0
13-Feb-26 2:00:00 PM ICT,502.5
13-Feb-26 3:00:00 PM ICT,505.0
13-Feb-26 4:00:00 PM ICT,505.5
13-Feb-26 5:00:00 PM ICT,507.0
13-Feb-26 6:00:00 PM ICT,507.0
13-Feb-26 7:00:00 PM ICT,507.0
13-Feb-26 8:00:00 PM ICT,507.0
13-Feb-26 9:00:00 PM ICT,507.0
13-Feb-26 10:00:00 PM ICT,507.0
13-Feb-26 11:00:00 PM ICT,507.0
14-Feb-26 12:00:00 AM ICT,507.0
14-Feb-26 1:00:00 AM ICT,507.0
14-Feb-26 2:00:00 AM ICT,507.0
14-Feb-26 3:00:00 AM ICT,507.0
14-Feb-26 4:00:00 AM ICT,507.0
14-Feb-26 5:00:00 AM ICT,507.0
14-Feb-26 6:00:00 AM ICT,507.0
14-Feb-26 7:00:00 AM ICT,507.0
14-Feb-26 8:00:00 AM ICT,507.0
14-Feb-26 9:00:00 AM ICT,507.0
14-Feb-26 10:00:00 AM ICT,507.0
14-Feb-26 11:00:00 AM ICT,507.0
14-Feb-26 12:00:00 PM ICT,508.0
14-Feb-26 1:00:00 PM ICT,508.0
14-Feb-26 2:00:00 PM ICT,508.0
14-Feb-26 3:00:00 PM ICT,508.0
14-Feb-26 4:00:00 PM ICT,508.3
14-Feb-26 5:00:00 PM ICT,509.0
14-Feb-26 6:00:00 PM ICT,509.0
14-Feb-26 7:00:00 PM ICT,509.0
14-Feb-26 8:00:00 PM ICT,509.0
14-Feb-26 9:00:00 PM ICT,509.0
14-Feb-26 10:00:00 PM ICT,509.0
14-Feb-26 11:00:00 PM ICT,509.0
15-Feb-26 12:00:00 AM ICT,509.0
15-Feb-26 1:00:00 AM ICT,509.0
15-Feb-26 2:00:00 AM ICT,509.0
15-Feb-26 3:00:00 AM ICT,509.0
15-Feb-26 4:00:00 AM ICT,509.0
15-Feb-26 5:00:00 AM ICT,509.0
15-Feb-26 6:00:00 AM ICT,509.0
15-Feb-26 7:00:00 AM ICT,509.0
15-Feb-26 8:00:00 AM ICT,509.0
15-Feb-26 9:00:00 AM ICT,509.0
15-Feb-26 10:00:00 AM ICT,509.0
15-Feb-26 11:00:00 AM ICT,509.0
15-Feb-26 12:00:00 PM ICT,510.0
15-Feb-26 1:00:00 PM ICT,510.0
15-Feb-26 2:00:00 PM ICT,510.0
15-Feb-26 3:00:00 PM ICT,510.0
15-Feb-26 4:00:00 PM ICT,510.0
15-Feb-26 5:00:00 PM ICT,510.0
15-Feb-26 6:00:00 PM ICT,510.0
15-Feb-26 7:00:00 PM ICT,510.0
15-Feb-26 8:00:00 PM ICT,510.0
15-Feb-26 9:00:00 PM ICT,510.0
15-Feb-26 10:00:00 PM ICT,510.0
15-Feb-26 11:00:00 PM ICT,510.0
16-Feb-26 12:00:00 AM ICT,510.0
16-Feb-26 1:00:00 AM ICT,510.0
16-Feb-26 2:00:00 AM ICT,510.0
16-Feb-26 3:00:00 AM ICT,510.0
16-Feb-26 4:00:00 AM ICT,510.0
16-Feb-26 5:00:00 AM ICT,510.0
16-Feb-26 6:00:00 AM ICT,510.5
16-Feb-26 7:00:00 AM ICT,512.8
16-Feb-26 8:00:00 AM ICT,514.5
16-Feb-26 9:00:00 AM ICT,515.8
16-Feb-26 10:00:00 AM ICT,516.0
16-Feb-26 11:00:00 AM ICT,517.5
16-Feb-26 12:00:00 PM ICT,518.0
16-Feb-26 1:00:00 PM ICT,518.3
16-Feb-26 2:00:00 PM ICT,519.3
16-Feb-26 3:00:00 PM ICT,520.5
16-Feb-26 4:00:00 PM ICT,521.0
16-Feb-26 5:00:00 PM ICT,523.0
16-Feb-26 6:00:00 PM ICT,533.5
16-Feb-26 7:00:00 PM ICT,544.5
16-Feb-26 8:00:00 PM ICT,556.0
16-Feb-26 9:00:00 PM ICT,567.0
16-Feb-26 10:00:00 PM ICT,578.0
16-Feb-26 11:00:00 PM ICT,589.3
17-Feb-26 12:00:00 AM ICT,600.3
17-Feb-26 1:00:00 AM ICT,611.3
17-Feb-26 2:00:00 AM ICT,622.5
17-Feb-26 3:00:00 AM ICT,633.5
17-Feb-26 4:00:00 AM ICT,644.5
17-Feb-26 5:00:00 AM ICT,655.5
17-Feb-26 6:00:00 AM ICT,666.8
17-Feb-26 7:00:00 AM ICT,677.8
17-Feb-26 8:00:00 AM ICT,687.3
17-Feb-26 9:00:00 AM ICT,689.0
17-Feb-26 10:00:00 AM ICT,689.0
17-Feb-26 11:00:00 AM ICT,689.0
17-Feb-26 12:00:00 PM ICT,689.0
17-Feb-26 1:00:00 PM ICT,689.0
17-Feb-26 2:00:00 PM ICT,689.0
17-Feb-26 3:00:00 PM ICT,689.0
17-Feb-26 4:00:00 PM ICT,689.0
17-Feb-26 5:00:00 PM ICT,689.0
17-Feb-26 6:00:00 PM ICT,689.0
17-Feb-26 7:00:00 PM ICT,689.0
17-Feb-26 8:00:00 PM ICT,689.0
17-Feb-26 9:00:00 PM ICT,689.0
17-Feb-26 10:00:00 PM ICT,689.0
17-Feb-26 11:00:00 PM ICT,689.0
18-Feb-26 12:00:00 AM ICT,689.0
18-Feb-26 1:00:00 AM ICT,689.0
18-Feb-26 2:00:00 AM ICT,689.0
18-Feb-26 3:00:00 AM ICT,689.0
18-Feb-26 4:00:00 AM ICT,689.0
18-Feb-26 5:00:00 AM ICT,689.0
18-Feb-26 6:00:00 AM ICT,689.0
18-Feb-26 7:00:00 AM ICT,689.0
18-Feb-26 8:00:00 AM ICT,689.0
18-Feb-26 9:00:00 AM ICT,691.3
18-Feb-26 10:00:00 AM ICT,693.0
18-Feb-26 11:00:00 AM ICT,693.0
18-Feb-26 12:00:00 PM ICT,693.0
18-Feb-26 1:00:00 PM ICT,693.0
18-Feb-26 2:00:00 PM ICT,693.0
18-Feb-26 3:00:00 PM ICT,693.0
18-Feb-26 4:00:00 PM ICT,693.0
18-Feb-26 5:00:00 PM ICT,693.0
18-Feb-26 6:00:00 PM ICT,693.0
18-Feb-26 7:00:00 PM ICT,693.0
18-Feb-26 8:00:00 PM ICT,693.0
18-Feb-26 9:00:00 PM ICT,693.0
18-Feb-26 10:00:00 PM ICT,693.0
18-Feb-26 11:00:00 PM ICT,693.0
19-Feb-26 12:00:00 AM ICT,693.0
19-Feb-26 1:00:00 AM ICT,693.0
19-Feb-26 2:00:00 AM ICT,693.0
19-Feb-26 3:00:00 AM ICT,693.0
19-Feb-26 4:00:00 AM ICT,693.0
19-Feb-26 5:00:00 AM ICT,693.0
19-Feb-26 6:00:00 AM ICT,693.0
19-Feb-26 7:00:00 AM ICT,693.0
19-Feb-26 8:00:00 AM ICT,693.0
19-Feb-26 9:00:00 AM ICT,693.0
19-Feb-26 10:00:00 AM ICT,693.0
19-Feb-26 11:00:00 AM ICT,693.0
19-Feb-26 12:00:00 PM ICT,693.0
19-Feb-26 1:00:00 PM ICT,693.0
19-Feb-26 2:00:00 PM ICT,693.0
19-Feb-26 3:00:00 PM ICT,693.0
19-Feb-26 4:00:00 PM ICT,693.0
19-Feb-26 5:00:00 PM ICT,693.0
19-Feb-26 6:00:00 PM ICT,693.0
19-Feb-26 7:00:00 PM ICT,693.0
19-Feb-26 8:00:00 PM ICT,693.0
19-Feb-26 9:00:00 PM ICT,693.0
19-Feb-26 10:00:00 PM ICT,693.0
19-Feb-26 11:00:00 PM ICT,693.0
20-Feb-26 12:00:00 AM ICT,693.0
20-Feb-26 1:00:00 AM ICT,693.0
20-Feb-26 2:00:00 AM ICT,693.0
20-Feb-26 3:00:00 AM ICT,693.0
20-Feb-26 4:00:00 AM ICT,693.0
20-Feb-26 5:00:00 AM ICT,693.0
20-Feb-26 6:00:00 AM ICT,693.0
20-Feb-26 7:00:00 AM ICT,693.0
20-Feb-26 8:00:00 AM ICT,693.5
20-Feb-26 9:00:00 AM ICT,694.0
20-Feb-26 10:00:00 AM ICT,694.5
20-Feb-26 11:00:00 AM ICT,695.0
20-Feb-26 12:00:00 PM ICT,695.0
20-Feb-26 1:00:00 PM ICT,695.0
20-Feb-26 2:00:00 PM ICT,695.0
20-Feb-26 3:00:00 PM ICT,695.0
20-Feb-26 4:00:00 PM ICT,695.0
20-Feb-26 5:00:00 PM ICT,695.0
20-Feb-26 6:00:00 PM ICT,695.0
20-Feb-26 7:00:00 PM ICT,695.0
20-Feb-26 8:00:00 PM ICT,695.0
20-Feb-26 9:00:00 PM ICT,695.0
20-Feb-26 10:00:00 PM ICT,695.0
20-Feb-26 11:00:00 PM ICT,695.0
21-Feb-26 12:00:00 AM ICT,695.0
21-Feb-26 1:00:00 AM ICT,695.0
21-Feb-26 2:00:00 AM ICT,695.0
21-Feb-26 3:00:00 AM ICT,695.0
21-Feb-26 4:00:00 AM ICT,695.0
21-Feb-26 5:00:00 AM ICT,695.0
21-Feb-26 6:00:00 AM ICT,695.8
21-Feb-26 7:00:00 AM ICT,696.0
21-Feb-26 8:00:00 AM ICT,696.0
21-Feb-26 9:00:00 AM ICT,696.0
21-Feb-26 10:00:00 AM ICT,696.0
21-Feb-26 11:00:00 AM ICT,696.0
21-Feb-26 12:00:00 PM ICT,696.0
21-Feb-26 1:00:00 PM ICT,696.0
21-Feb-26 2:00:00 PM ICT,696.0
21-Feb-26 3:00:00 PM ICT,696.0
21-Feb-26 4:00:00 PM ICT,696.0
21-Feb-26 5:00:00 PM ICT,696.0
21-Feb-26 6:00:00 PM ICT,696.0
21-Feb-26 7:00:00 PM ICT,696.0
21-Feb-26 8:00:00 PM ICT,696.0
21-Feb-26 9:00:00 PM ICT,696.0
21-Feb-26 10:00:00 PM ICT,696.0
21-Feb-26 11:00:00 PM ICT,696.0
22-Feb-26 12:00:00 AM ICT,696.0
22-Feb-26 1:00:00 AM ICT,696.0
22-Feb-26 2:00:00 AM ICT,696.0
22-Feb-26 3:00:00 AM ICT,696.0
22-Feb-26 4:00:00 AM ICT,696.0
22-Feb-26 5:00:00 AM ICT,696.0
22-Feb-26 6:00:00 AM ICT,696.0
22-Feb-26 7:00:00 AM ICT,696.0
22-Feb-26 8:00:00 AM ICT,696.0
22-Feb-26 9:00:00 AM ICT,696.0
22-Feb-26 11:00:00 AM ICT,696.0
22-Feb-26 12:00:00 PM ICT,696.0
22-Feb-26 1:00:00 PM ICT,696.0
22-Feb-26 2:00:00 PM ICT,696.0
22-Feb-26 3:00:00 PM ICT,696.0
22-Feb-26 4:00:00 PM ICT,696.0
22-Feb-26 5:00:00 PM ICT,696.0
22-Feb-26 6:00:00 PM ICT,697.0
22-Feb-26 7:00:00 PM ICT,697.0
22-Feb-26 8:00:00 PM ICT,697.0
22-Feb-26 9:00:00 PM ICT,697.0
22-Feb-26 10:00:00 PM ICT,697.0
22-Feb-26 11:00:00 PM ICT,697.0
23-Feb-26 12:00:00 AM ICT,697.0
23-Feb-26 1:00:00 AM ICT,697.0
23-Feb-26 2:00:00 AM ICT,697.0
23-Feb-26 3:00:00 AM ICT,697.0
23-Feb-26 4:00:00 AM ICT,697.0
23-Feb-26 5:00:00 AM ICT,697.0
23-Feb-26 6:00:00 AM ICT,697.0
23-Feb-26 7:00:00 AM ICT,697.0
23-Feb-26 8:00:00 AM ICT,697.0
23-Feb-26 9:00:00 AM ICT,697.0
23-Feb-26 10:00:00 AM ICT,697.0
23-Feb-26 11:00:00 AM ICT,697.0
23-Feb-26 12:00:00 PM ICT,697.0
23-Feb-26 1:00:00 PM ICT,697.0
23-Feb-26 2:00:00 PM ICT,697.0
23-Feb-26 3:00:00 PM ICT,697.0
23-Feb-26 4:00:00 PM ICT,697.0
23-Feb-26 5:00:00 PM ICT,697.0
23-Feb-26 6:00:00 PM ICT,697.5
23-Feb-26 7:00:00 PM ICT,698.0
23-Feb-26 8:00:00 PM ICT,698.0
23-Feb-26 9:00:00 PM ICT,698.0
23-Feb-26 10:00:00 PM ICT,698.0
23-Feb-26 11:00:00 PM ICT,698.0
24-Feb-26 12:00:00 AM ICT,698.0
24-Feb-26 1:00:00 AM ICT,698.0
24-Feb-26 2:00:00 AM ICT,698.0
24-Feb-26 3:00:00 AM ICT,698.0
24-Feb-26 4:00:00 AM ICT,698.0
24-Feb-26 5:00:00 AM ICT,698.0
24-Feb-26 6:00:00 AM ICT,698.0
24-Feb-26 7:00:00 AM ICT,698.0
24-Feb-26 8:00:00 AM ICT,698.0
24-Feb-26 9:00:00 AM ICT,698.5
24-Feb-26 10:00:00 AM ICT,699.0
24-Feb-26 11:00:00 AM ICT,700.0
24-Feb-26 12:00:00 PM ICT,700.0
24-Feb-26 1:00:00 PM ICT,700.0
24-Feb-26 2:00:00 PM ICT,700.8
24-Feb-26 3:00:00 PM ICT,701.5
24-Feb-26 4:00:00 PM ICT,702.0
24-Feb-26 5:00:00 PM ICT,702.0
24-Feb-26 6:00:00 PM ICT,702.0
24-Feb-26 7:00:00 PM ICT,702.0
24-Feb-26 8:00:00 PM ICT,702.0
24-Feb-26 9:00:00 PM ICT,702.0
24-Feb-26 10:00:00 PM ICT,702.0
24-Feb-26 11:00:00 PM ICT,702.0
25-Feb-26 12:00:00 AM ICT,702.0
25-Feb-26 1:00:00 AM ICT,702.0
25-Feb-26 2:00:00 AM ICT,702.0
25-Feb-26 3:00:00 AM ICT,702.0
25-Feb-26 4:00:00 AM ICT,702.0
25-Feb-26 5:00:00 AM ICT,702.0
25-Feb-26 6:00:00 AM ICT,702.0
25-Feb-26 7:00:00 AM ICT,702.0
25-Feb-26 8:00:00 AM ICT,702.0
25-Feb-26 9:00:00 AM ICT,702.0
25-Feb-26 10:00:00 AM ICT,702.0
25-Feb-26 11:00:00 AM ICT,702.0
25-Feb-26 12:00:00 PM ICT,702.0
25-Feb-26 1:00:00 PM ICT,702.0
25-Feb-26 2:00:00 PM ICT,702.0
25-Feb-26 3:00:00 PM ICT,702.0
25-Feb-26 4:00:00 PM ICT,702.0
25-Feb-26 5:00:00 PM ICT,702.0
25-Feb-26 6:00:00 PM ICT,702.0
25-Feb-26 7:00:00 PM ICT,702.0
25-Feb-26 8:00:00 PM ICT,702.0
25-Feb-26 9:00:00 PM ICT,702.0
25-Feb-26 10:00:00 PM ICT,702.0
25-Feb-26 11:00:00 PM ICT,702.0
26-Feb-26 12:00:00 AM ICT,702.0
26-Feb-26 1:00:00 AM ICT,702.0
26-Feb-26 2:00:00 AM ICT,702.0
26-Feb-26 3:00:00 AM ICT,702.0
26-Feb-26 4:00:00 AM ICT,702.0
26-Feb-26 5:00:00 AM ICT,702.0
26-Feb-26 6:00:00 AM ICT,702.0
26-Feb-26 7:00:00 AM ICT,702.0
26-Feb-26 8:00:00 AM ICT,702.0
26-Feb-26 9:00:00 AM ICT,702.0
26-Feb-26 10:00:00 AM ICT,702.0
26-Feb-26 11:00:00 AM ICT,702.0
26-Feb-26 12:00:00 PM ICT,702.0
26-Feb-26 1:00:00 PM ICT,702.0
26-Feb-26 2:00:00 PM ICT,702.0
26-Feb-26 3:00:00 PM ICT,702.0
26-Feb-26 4:00:00 PM ICT,702.0
26-Feb-26 5:00:00 PM ICT,702.0
26-Feb-26 6:00:00 PM ICT,702.0
26-Feb-26 7:00:00 PM ICT,702.0
26-Feb-26 8:00:00 PM ICT,702.0
26-Feb-26 9:00:00 PM ICT,702.0
26-Feb-26 10:00:00 PM ICT,702.0
26-Feb-26 11:00:00 PM ICT,702.0
27-Feb-26 12:00:00 AM ICT,702.0
27-Feb-26 1:00:00 AM ICT,702.0
27-Feb-26 2:00:00 AM ICT,702.0
27-Feb-26 3:00:00 AM ICT,702.0
27-Feb-26 4:00:00 AM ICT,702.0
27-Feb-26 5:00:00 AM ICT,702.0
27-Feb-26 6:00:00 AM ICT,702.0
27-Feb-26 7:00:00 AM ICT,702.0
27-Feb-26 8:00:00 AM ICT,702.0
27-Feb-26 9:00:00 AM ICT,702.0
27-Feb-26 10:00:00 AM ICT,702.0
27-Feb-26 11:00:00 AM ICT,702.0
27-Feb-26 12:00:00 PM ICT,702.3
27-Feb-26 1:00:00 PM ICT,703.0
27-Feb-26 2:00:00 PM ICT,703.0
27-Feb-26 3:00:00 PM ICT,703.8
27-Feb-26 4:00:00 PM ICT,705.0
27-Feb-26 5:00:00 PM ICT,705.0
27-Feb-26 6:00:00 PM ICT,705.0
27-Feb-26 7:00:00 PM ICT,705.5
27-Feb-26 8:00:00 PM ICT,706.0
27-Feb-26 9:00:00 PM ICT,706.0
27-Feb-26 10:00:00 PM ICT,706.0
27-Feb-26 11:00:00 PM ICT,706.0
