history:SM/PM-MDB-6_Energy

Timestamp,Trend Flags,Status,Value (kW-hr)
16-Dec-25 11:00:00 AM ICT,{start},{ok},74323.00
16-Dec-25 11:15:00 AM ICT,{ },{ok},74348.00
16-Dec-25 11:30:00 AM ICT,{ },{ok},74373.00
16-Dec-25 11:45:00 AM ICT,{ },{ok},74397.00
16-Dec-25 12:00:00 PM ICT,{ },{ok},74420.00
16-Dec-25 12:15:00 PM ICT,{ },{ok},74444.00
16-Dec-25 12:30:00 PM ICT,{ },{ok},74467.00
16-Dec-25 12:45:00 PM ICT,{ },{ok},74492.00
16-Dec-25 01:00:01 PM ICT,{ },{ok},74515.00
16-Dec-25 01:15:00 PM ICT,{ },{ok},74540.00
16-Dec-25 01:30:00 PM ICT,{ },{ok},74564.00
16-Dec-25 01:45:00 PM ICT,{ },{ok},74587.00
16-Dec-25 02:00:00 PM ICT,{ },{ok},74612.00
16-Dec-25 02:15:00 PM ICT,{ },{ok},74636.00
16-Dec-25 02:30:00 PM ICT,{ },{ok},74660.00
16-Dec-25 02:45:00 PM ICT,{ },{ok},74683.00
16-Dec-25 03:00:00 PM ICT,{ },{ok},74707.00
16-Dec-25 03:15:00 PM ICT,{ },{ok},74731.00
16-Dec-25 03:30:00 PM ICT,{ },{ok},74754.00
16-Dec-25 03:45:00 PM ICT,{ },{ok},74778.00
16-Dec-25 04:00:00 PM ICT,{ },{ok},74802.00
16-Dec-25 04:15:00 PM ICT,{ },{ok},74826.00
16-Dec-25 04:30:00 PM ICT,{ },{ok},74849.00
16-Dec-25 04:45:00 PM ICT,{ },{ok},74874.00
16-Dec-25 05:00:00 PM ICT,{ },{ok},74899.00
16-Dec-25 05:15:00 PM ICT,{ },{ok},74922.00
16-Dec-25 05:30:00 PM ICT,{ },{ok},74946.00
16-Dec-25 05:45:00 PM ICT,{ },{ok},74970.00
16-Dec-25 06:00:00 PM ICT,{ },{ok},74993.00
16-Dec-25 06:15:00 PM ICT,{ },{ok},75016.00
16-Dec-25 06:30:00 PM ICT,{ },{ok},75040.00
16-Dec-25 06:45:00 PM ICT,{ },{ok},75063.00
16-Dec-25 07:00:00 PM ICT,{ },{ok},75087.00
16-Dec-25 07:15:00 PM ICT,{ },{ok},75112.00
16-Dec-25 07:30:00 PM ICT,{ },{ok},75135.00
16-Dec-25 07:45:00 PM ICT,{ },{ok},75159.00
16-Dec-25 08:00:00 PM ICT,{ },{ok},75182.00
16-Dec-25 08:15:00 PM ICT,{ },{ok},75206.00
16-Dec-25 08:30:00 PM ICT,{ },{ok},75229.00
16-Dec-25 08:45:00 PM ICT,{ },{ok},75254.00
16-Dec-25 09:00:00 PM ICT,{ },{ok},75278.00
16-Dec-25 09:15:00 PM ICT,{ },{ok},75301.00
16-Dec-25 09:30:00 PM ICT,{ },{ok},75324.00
16-Dec-25 09:45:00 PM ICT,{ },{ok},75347.00
16-Dec-25 10:00:00 PM ICT,{ },{ok},75371.00
16-Dec-25 10:15:00 PM ICT,{ },{ok},75394.00
16-Dec-25 10:30:00 PM ICT,{ },{ok},75418.00
16-Dec-25 10:45:00 PM ICT,{ },{ok},75441.00
16-Dec-25 11:00:00 PM ICT,{ },{ok},75464.00
16-Dec-25 11:15:00 PM ICT,{ },{ok},75488.00
16-Dec-25 11:30:00 PM ICT,{ },{ok},75511.00
16-Dec-25 11:45:00 PM ICT,{ },{ok},75533.00
17-Dec-25 12:00:00 AM ICT,{ },{ok},75557.00
17-Dec-25 12:15:00 AM ICT,{ },{ok},75580.00
17-Dec-25 12:30:00 AM ICT,{ },{ok},75603.00
17-Dec-25 12:45:00 AM ICT,{ },{ok},75625.00
17-Dec-25 01:00:00 AM ICT,{ },{ok},75649.00
17-Dec-25 01:15:00 AM ICT,{ },{ok},75674.00
17-Dec-25 01:30:00 AM ICT,{ },{ok},75697.00
17-Dec-25 01:45:00 AM ICT,{ },{ok},75721.00
17-Dec-25 02:00:00 AM ICT,{ },{ok},75745.00
17-Dec-25 02:15:00 AM ICT,{ },{ok},75769.00
17-Dec-25 02:30:00 AM ICT,{ },{ok},75791.00
17-Dec-25 02:45:00 AM ICT,{ },{ok},75817.00
17-Dec-25 03:00:00 AM ICT,{ },{ok},75844.00
17-Dec-25 03:15:00 AM ICT,{ },{ok},75871.00
17-Dec-25 03:30:00 AM ICT,{ },{ok},75897.00
17-Dec-25 03:45:00 AM ICT,{ },{ok},75924.00
17-Dec-25 04:00:00 AM ICT,{ },{ok},75949.00
17-Dec-25 04:15:00 AM ICT,{ },{ok},75976.00
17-Dec-25 04:30:00 AM ICT,{ },{ok},76003.00
17-Dec-25 04:45:00 AM ICT,{ },{ok},76031.00
17-Dec-25 05:00:00 AM ICT,{ },{ok},76057.00
17-Dec-25 05:15:00 AM ICT,{ },{ok},76082.00
17-Dec-25 05:30:00 AM ICT,{ },{ok},76109.00
17-Dec-25 05:45:00 AM ICT,{ },{ok},76136.00
17-Dec-25 06:00:00 AM ICT,{ },{ok},76161.00
17-Dec-25 06:15:00 AM ICT,{ },{ok},76188.00
17-Dec-25 06:30:00 AM ICT,{ },{ok},76213.00
17-Dec-25 06:45:00 AM ICT,{ },{ok},76239.00
17-Dec-25 07:00:00 AM ICT,{ },{ok},76264.00
17-Dec-25 07:15:00 AM ICT,{ },{ok},76290.00
17-Dec-25 07:30:00 AM ICT,{ },{ok},76317.00
17-Dec-25 07:45:00 AM ICT,{ },{ok},76344.00
17-Dec-25 08:00:00 AM ICT,{ },{ok},76371.00
17-Dec-25 08:15:00 AM ICT,{ },{ok},76399.00
17-Dec-25 08:30:00 AM ICT,{ },{ok},76427.00
17-Dec-25 08:45:00 AM ICT,{ },{ok},76454.00
17-Dec-25 09:00:00 AM ICT,{ },{ok},76482.00
17-Dec-25 09:15:00 AM ICT,{ },{ok},76509.00
17-Dec-25 09:30:00 AM ICT,{ },{ok},76536.00
17-Dec-25 09:45:00 AM ICT,{ },{ok},76571.00
17-Dec-25 10:00:00 AM ICT,{ },{ok},76611.00
17-Dec-25 10:15:00 AM ICT,{ },{ok},76650.00
17-Dec-25 10:30:00 AM ICT,{ },{ok},76684.00
17-Dec-25 10:45:00 AM ICT,{ },{ok},76710.00
17-Dec-25 11:00:00 AM ICT,{ },{ok},76736.00
17-Dec-25 11:15:00 AM ICT,{ },{ok},76762.00
17-Dec-25 11:30:00 AM ICT,{ },{ok},76788.00
17-Dec-25 11:45:00 AM ICT,{ },{ok},76813.00
17-Dec-25 12:00:00 PM ICT,{ },{ok},76839.00
17-Dec-25 12:15:00 PM ICT,{ },{ok},76865.00
17-Dec-25 12:30:00 PM ICT,{ },{ok},76890.00
17-Dec-25 12:45:00 PM ICT,{ },{ok},76915.00
17-Dec-25 01:00:00 PM ICT,{ },{ok},76938.00
17-Dec-25 01:15:01 PM ICT,{ },{ok},76960.00
17-Dec-25 01:30:00 PM ICT,{ },{ok},76983.00
17-Dec-25 01:45:00 PM ICT,{ },{ok},77005.00
17-Dec-25 02:00:00 PM ICT,{ },{ok},77027.00
17-Dec-25 02:15:00 PM ICT,{ },{ok},77049.00
17-Dec-25 02:30:00 PM ICT,{ },{ok},77070.00
17-Dec-25 02:45:00 PM ICT,{ },{ok},77092.00
17-Dec-25 03:00:00 PM ICT,{ },{ok},77114.00
17-Dec-25 03:15:00 PM ICT,{ },{ok},77135.00
17-Dec-25 03:30:00 PM ICT,{ },{ok},77158.00
17-Dec-25 03:45:00 PM ICT,{ },{ok},77179.00
17-Dec-25 04:00:00 PM ICT,{ },{ok},77201.00
17-Dec-25 04:15:00 PM ICT,{ },{ok},77222.00
17-Dec-25 04:30:00 PM ICT,{ },{ok},77244.00
17-Dec-25 04:45:00 PM ICT,{ },{ok},77266.00
17-Dec-25 05:00:00 PM ICT,{ },{ok},77287.00
17-Dec-25 05:15:01 PM ICT,{ },{ok},77309.00
17-Dec-25 05:30:00 PM ICT,{ },{ok},77332.00
17-Dec-25 05:45:01 PM ICT,{ },{ok},77353.00
17-Dec-25 06:00:00 PM ICT,{ },{ok},77375.00
17-Dec-25 06:15:00 PM ICT,{ },{ok},77396.00
17-Dec-25 06:30:00 PM ICT,{ },{ok},77418.00
17-Dec-25 06:45:01 PM ICT,{ },{ok},77439.00
17-Dec-25 07:00:00 PM ICT,{ },{ok},77461.00
17-Dec-25 07:15:01 PM ICT,{ },{ok},77482.00
17-Dec-25 07:30:00 PM ICT,{ },{ok},77504.00
17-Dec-25 07:45:00 PM ICT,{ },{ok},77526.00
17-Dec-25 08:00:00 PM ICT,{ },{ok},77548.00
17-Dec-25 08:15:00 PM ICT,{ },{ok},77570.00
17-Dec-25 08:30:00 PM ICT,{ },{ok},77591.00
17-Dec-25 08:45:00 PM ICT,{ },{ok},77613.00
17-Dec-25 09:00:00 PM ICT,{ },{ok},77634.00
17-Dec-25 09:15:00 PM ICT,{ },{ok},77656.00
17-Dec-25 09:30:00 PM ICT,{ },{ok},77677.00
17-Dec-25 09:45:00 PM ICT,{ },{ok},77699.00
17-Dec-25 10:00:00 PM ICT,{ },{ok},77720.00
17-Dec-25 10:15:00 PM ICT,{ },{ok},77742.00
17-Dec-25 10:30:00 PM ICT,{ },{ok},77764.00
17-Dec-25 10:45:00 PM ICT,{ },{ok},77786.00
17-Dec-25 11:00:00 PM ICT,{ },{ok},77807.00
17-Dec-25 11:15:00 PM ICT,{ },{ok},77828.00
17-Dec-25 11:30:00 PM ICT,{ },{ok},77850.00
17-Dec-25 11:45:00 PM ICT,{ },{ok},77872.00
18-Dec-25 12:00:01 AM ICT,{ },{ok},77893.00
18-Dec-25 12:15:00 AM ICT,{ },{ok},77914.00
18-Dec-25 12:30:00 AM ICT,{ },{ok},77936.00
18-Dec-25 12:45:00 AM ICT,{ },{ok},77957.00
18-Dec-25 01:00:01 AM ICT,{ },{ok},77978.00
18-Dec-25 01:15:00 AM ICT,{ },{ok},78000.00
18-Dec-25 01:30:00 AM ICT,{ },{ok},78021.00
18-Dec-25 01:45:00 AM ICT,{ },{ok},78043.00
18-Dec-25 02:00:00 AM ICT,{ },{ok},78065.00
18-Dec-25 02:15:00 AM ICT,{ },{ok},78087.00
18-Dec-25 02:30:00 AM ICT,{ },{ok},78109.00
18-Dec-25 02:45:01 AM ICT,{ },{ok},78133.00
18-Dec-25 03:00:00 AM ICT,{ },{ok},78160.00
18-Dec-25 03:15:00 AM ICT,{ },{ok},78187.00
18-Dec-25 03:30:00 AM ICT,{ },{ok},78211.00
18-Dec-25 03:45:00 AM ICT,{ },{ok},78234.00
18-Dec-25 04:00:00 AM ICT,{ },{ok},78261.00
18-Dec-25 04:15:00 AM ICT,{ },{ok},78287.00
18-Dec-25 04:30:00 AM ICT,{ },{ok},78309.00
18-Dec-25 04:45:00 AM ICT,{ },{ok},78332.00
18-Dec-25 05:00:00 AM ICT,{ },{ok},78359.00
18-Dec-25 05:15:00 AM ICT,{ },{ok},78385.00
18-Dec-25 05:30:00 AM ICT,{ },{ok},78412.00
18-Dec-25 05:45:00 AM ICT,{ },{ok},78440.00
18-Dec-25 06:00:01 AM ICT,{ },{ok},78467.00
18-Dec-25 06:15:00 AM ICT,{ },{ok},78494.00
