history:SM/WG-WWTP_Total

Timestamp,Trend Flags,Status,Value (m³)
09-Jan-26 8:00:00 PM ICT,{start},{ok},31264.0
09-Jan-26 8:15:00 PM ICT,{ },{ok},31264.0
09-Jan-26 8:30:00 PM ICT,{ },{ok},31264.0
09-Jan-26 8:45:01 PM ICT,{ },{ok},31264.0
09-Jan-26 9:00:01 PM ICT,{ },{ok},31264.0
09-Jan-26 9:15:00 PM ICT,{ },{ok},31264.0
09-Jan-26 9:30:00 PM ICT,{ },{ok},31264.0
09-Jan-26 9:45:00 PM ICT,{ },{ok},31264.0
09-Jan-26 10:00:00 PM ICT,{ },{ok},31264.0
09-Jan-26 10:15:00 PM ICT,{ },{ok},31264.0
09-Jan-26 10:30:01 PM ICT,{ },{ok},31264.0
09-Jan-26 10:45:00 PM ICT,{ },{ok},31264.0
09-Jan-26 11:00:00 PM ICT,{ },{ok},31264.0
09-Jan-26 11:15:00 PM ICT,{ },{ok},31264.0
09-Jan-26 11:30:00 PM ICT,{ },{ok},31264.0
09-Jan-26 11:45:00 PM ICT,{ },{ok},31264.0
10-Jan-26 12:00:00 AM ICT,{ },{ok},31264.0
10-Jan-26 12:15:00 AM ICT,{ },{ok},31264.0
10-Jan-26 12:30:00 AM ICT,{ },{ok},31264.0
10-Jan-26 12:45:00 AM ICT,{ },{ok},31264.0
10-Jan-26 1:00:00 AM ICT,{ },{ok},31264.0
10-Jan-26 1:15:00 AM ICT,{ },{ok},31264.0
10-Jan-26 1:30:01 AM ICT,{ },{ok},31264.0
10-Jan-26 1:45:00 AM ICT,{ },{ok},31264.0
10-Jan-26 2:00:00 AM ICT,{ },{ok},31264.0
10-Jan-26 2:15:00 AM ICT,{ },{ok},31264.0
10-Jan-26 2:30:00 AM ICT,{ },{ok},31264.0
10-Jan-26 2:45:00 AM ICT,{ },{ok},31264.0
10-Jan-26 3:00:00 AM ICT,{ },{ok},31264.0
10-Jan-26 3:15:00 AM ICT,{ },{ok},31264.0
10-Jan-26 3:30:00 AM ICT,{ },{ok},31264.0
10-Jan-26 3:45:00 AM ICT,{ },{ok},31264.0
10-Jan-26 4:00:00 AM ICT,{ },{ok},31264.0
10-Jan-26 4:15:00 AM ICT,{ },{ok},31264.0
10-Jan-26 4:30:00 AM ICT,{ },{ok},31264.0
10-Jan-26 4:45:00 AM ICT,{ },{ok},31264.0
10-Jan-26 5:00:01 AM ICT,{ },{ok},31264.0
10-Jan-26 5:15:00 AM ICT,{ },{ok},31264.0
10-Jan-26 5:30:00 AM ICT,{ },{ok},31264.0
10-Jan-26 5:45:00 AM ICT,{ },{ok},31264.0
10-Jan-26 6:00:00 AM ICT,{ },{ok},31264.0
10-Jan-26 6:15:00 AM ICT,{ },{ok},31264.0
10-Jan-26 6:30:00 AM ICT,{ },{ok},31264.0
10-Jan-26 6:45:01 AM ICT,{ },{ok},31264.0
10-Jan-26 7:00:00 AM ICT,{ },{ok},31264.0
10-Jan-26 7:15:00 AM ICT,{ },{ok},31264.0
10-Jan-26 7:30:00 AM ICT,{ },{ok},31264.0
10-Jan-26 7:45:01 AM ICT,{ },{ok},31264.0
10-Jan-26 8:00:00 AM ICT,{ },{ok},31264.0
10-Jan-26 8:15:00 AM ICT,{ },{ok},31264.0
10-Jan-26 8:30:00 AM ICT,{ },{ok},31264.0
10-Jan-26 8:45:00 AM ICT,{ },{ok},31264.0
10-Jan-26 9:00:00 AM ICT,{ },{ok},31264.0
10-Jan-26 9:15:00 AM ICT,{ },{ok},31264.0
10-Jan-26 9:30:00 AM ICT,{ },{ok},31264.0
10-Jan-26 9:45:00 AM ICT,{ },{ok},31264.0
10-Jan-26 10:00:00 AM ICT,{ },{ok},31264.0
10-Jan-26 10:15:00 AM ICT,{ },{ok},31264.0
10-Jan-26 10:30:00 AM ICT,{ },{ok},31264.0
10-Jan-26 10:45:00 AM ICT,{ },{ok},31264.0
10-Jan-26 11:00:00 AM ICT,{ },{ok},31264.0
10-Jan-26 11:15:00 AM ICT,{ },{ok},31264.0
10-Jan-26 11:30:00 AM ICT,{ },{ok},31264.0
10-Jan-26 11:45:00 AM ICT,{ },{ok},31264.0
10-Jan-26 12:00:00 PM ICT,{ },{null},0.0
10-Jan-26 12:15:00 PM ICT,{ },{null},0.0
10-Jan-26 12:30:00 PM ICT,{ },{null},0.0
10-Jan-26 12:45:00 PM ICT,{ },{null},0.0
10-Jan-26 1:00:01 PM ICT,{ },{null},0.0
10-Jan-26 1:15:00 PM ICT,{ },{null},0.0
10-Jan-26 1:30:00 PM ICT,{ },{null},0.0
10-Jan-26 1:45:00 PM ICT,{ },{null},0.0
10-Jan-26 2:00:01 PM ICT,{ },{null},0.0
10-Jan-26 2:15:00 PM ICT,{ },{null},0.0
10-Jan-26 2:30:01 PM ICT,{ },{ok},31264.0
10-Jan-26 2:45:00 PM ICT,{ },{ok},31264.0
10-Jan-26 3:00:00 PM ICT,{ },{ok},31264.0
10-Jan-26 3:15:00 PM ICT,{ },{ok},31264.0
10-Jan-26 3:30:00 PM ICT,{ },{ok},31264.0
10-Jan-26 3:45:00 PM ICT,{ },{ok},31264.0
10-Jan-26 4:00:01 PM ICT,{ },{ok},31264.0
10-Jan-26 4:15:01 PM ICT,{ },{ok},31264.0
10-Jan-26 4:30:00 PM ICT,{ },{ok},31264.0
10-Jan-26 4:45:00 PM ICT,{ },{ok},31264.0
10-Jan-26 5:00:00 PM ICT,{ },{ok},31264.0
10-Jan-26 5:15:00 PM ICT,{ },{ok},31264.0
10-Jan-26 5:30:00 PM ICT,{ },{ok},31264.0
10-Jan-26 5:45:00 PM ICT,{ },{ok},31264.0
10-Jan-26 6:00:00 PM ICT,{ },{ok},31264.0
10-Jan-26 6:15:01 PM ICT,{ },{ok},31264.0
10-Jan-26 6:30:00 PM ICT,{ },{ok},31264.0
10-Jan-26 6:45:00 PM ICT,{ },{ok},31264.0
10-Jan-26 7:00:00 PM ICT,{ },{ok},31264.0
10-Jan-26 7:15:00 PM ICT,{ },{ok},31264.0
10-Jan-26 7:30:00 PM ICT,{ },{ok},31264.0
10-Jan-26 7:45:00 PM ICT,{ },{ok},31264.0
10-Jan-26 8:00:00 PM ICT,{ },{ok},31264.0
10-Jan-26 8:15:00 PM ICT,{ },{ok},31264.0
10-Jan-26 8:30:00 PM ICT,{ },{ok},31264.0
10-Jan-26 8:45:00 PM ICT,{ },{ok},31264.0
10-Jan-26 9:00:00 PM ICT,{ },{ok},31264.0
10-Jan-26 9:15:00 PM ICT,{ },{ok},31264.0
10-Jan-26 9:30:00 PM ICT,{ },{ok},31264.0
10-Jan-26 9:45:01 PM ICT,{ },{ok},31264.0
10-Jan-26 10:00:00 PM ICT,{ },{ok},31264.0
10-Jan-26 10:15:00 PM ICT,{ },{ok},31264.0
10-Jan-26 10:30:00 PM ICT,{ },{ok},31264.0
10-Jan-26 10:45:00 PM ICT,{ },{ok},31264.0
10-Jan-26 11:00:00 PM ICT,{ },{ok},31264.0
10-Jan-26 11:15:00 PM ICT,{ },{ok},31264.0
10-Jan-26 11:30:00 PM ICT,{ },{ok},31264.0
10-Jan-26 11:45:00 PM ICT,{ },{ok},31264.0
11-Jan-26 12:00:00 AM ICT,{ },{ok},31264.0
11-Jan-26 12:15:00 AM ICT,{ },{ok},31264.0
11-Jan-26 12:30:00 AM ICT,{ },{ok},31264.0
11-Jan-26 12:45:00 AM ICT,{ },{ok},31264.0
11-Jan-26 1:00:00 AM ICT,{ },{ok},31264.0
11-Jan-26 1:15:00 AM ICT,{ },{ok},31264.0
11-Jan-26 1:30:00 AM ICT,{ },{ok},31264.0
11-Jan-26 1:45:00 AM ICT,{ },{ok},31264.0
11-Jan-26 2:00:00 AM ICT,{ },{ok},31264.0
11-Jan-26 2:15:00 AM ICT,{ },{ok},31264.0
11-Jan-26 2:30:00 AM ICT,{ },{ok},31264.0
11-Jan-26 2:45:00 AM ICT,{ },{ok},31264.0
11-Jan-26 3:00:00 AM ICT,{ },{ok},31264.0
11-Jan-26 3:15:00 AM ICT,{ },{ok},31264.0
11-Jan-26 3:30:00 AM ICT,{ },{ok},31264.0
11-Jan-26 3:45:00 AM ICT,{ },{ok},31264.0
11-Jan-26 4:00:00 AM ICT,{ },{ok},31264.0
11-Jan-26 4:15:00 AM ICT,{ },{ok},31264.0
11-Jan-26 4:30:00 AM ICT,{ },{ok},31264.0
11-Jan-26 4:45:00 AM ICT,{ },{ok},31264.0
11-Jan-26 5:00:00 AM ICT,{ },{ok},31264.0
11-Jan-26 5:15:00 AM ICT,{ },{ok},31264.0
11-Jan-26 5:30:00 AM ICT,{ },{ok},31264.0
11-Jan-26 5:45:00 AM ICT,{ },{ok},31264.0
11-Jan-26 6:00:00 AM ICT,{ },{ok},31264.0
11-Jan-26 6:15:00 AM ICT,{ },{ok},31264.0
11-Jan-26 6:30:00 AM ICT,{ },{ok},31264.0
11-Jan-26 6:45:00 AM ICT,{ },{ok},31264.0
11-Jan-26 7:00:00 AM ICT,{ },{ok},31264.0
11-Jan-26 7:15:00 AM ICT,{ },{ok},31264.0
11-Jan-26 7:30:00 AM ICT,{ },{ok},31264.0
11-Jan-26 7:45:00 AM ICT,{ },{ok},31264.0
11-Jan-26 8:00:00 AM ICT,{ },{ok},31264.0
11-Jan-26 8:15:00 AM ICT,{ },{ok},31264.0
11-Jan-26 8:30:00 AM ICT,{ },{ok},31264.0
11-Jan-26 8:45:00 AM ICT,{ },{ok},31264.0
11-Jan-26 9:00:00 AM ICT,{ },{ok},31264.0
11-Jan-26 9:15:00 AM ICT,{ },{ok},31264.0
11-Jan-26 9:30:00 AM ICT,{ },{ok},31265.0
11-Jan-26 9:45:00 AM ICT,{ },{ok},31270.0
11-Jan-26 10:00:00 AM ICT,{ },{ok},31274.0
11-Jan-26 10:15:00 AM ICT,{ },{ok},31279.0
11-Jan-26 10:30:00 AM ICT,{ },{ok},31284.0
11-Jan-26 10:45:00 AM ICT,{ },{ok},31289.0
11-Jan-26 11:00:01 AM ICT,{ },{ok},31293.0
11-Jan-26 11:15:00 AM ICT,{ },{ok},31296.0
11-Jan-26 11:30:00 AM ICT,{ },{ok},31313.0
11-Jan-26 11:45:00 AM ICT,{ },{ok},31323.0
11-Jan-26 12:00:00 PM ICT,{ },{ok},31330.0
11-Jan-26 12:15:01 PM ICT,{ },{ok},31335.0
11-Jan-26 12:30:00 PM ICT,{ },{ok},31340.0
11-Jan-26 12:45:00 PM ICT,{ },{ok},31345.0
11-Jan-26 1:00:00 PM ICT,{ },{ok},31349.0
11-Jan-26 1:15:00 PM ICT,{ },{ok},31353.0
11-Jan-26 1:30:00 PM ICT,{ },{ok},31358.0
11-Jan-26 1:45:00 PM ICT,{ },{ok},31362.0
11-Jan-26 2:00:00 PM ICT,{ },{ok},31366.0
11-Jan-26 2:15:00 PM ICT,{ },{ok},31370.0
11-Jan-26 2:30:00 PM ICT,{ },{ok},31373.0
11-Jan-26 2:45:00 PM ICT,{ },{ok},31376.0
11-Jan-26 3:00:00 PM ICT,{ },{ok},31380.0
11-Jan-26 3:15:00 PM ICT,{ },{ok},31383.0
11-Jan-26 3:30:00 PM ICT,{ },{ok},31386.0
11-Jan-26 3:45:00 PM ICT,{ },{ok},31388.0
11-Jan-26 4:00:00 PM ICT,{ },{ok},31389.0
11-Jan-26 4:15:00 PM ICT,{ },{ok},31390.0
11-Jan-26 4:30:00 PM ICT,{ },{ok},31390.0
11-Jan-26 4:45:01 PM ICT,{ },{ok},31391.0
11-Jan-26 5:00:00 PM ICT,{ },{ok},31392.0
11-Jan-26 5:15:00 PM ICT,{ },{ok},31393.0
11-Jan-26 5:30:01 PM ICT,{ },{ok},31393.0
11-Jan-26 5:45:00 PM ICT,{ },{ok},31393.0
11-Jan-26 6:00:00 PM ICT,{ },{ok},31393.0
11-Jan-26 6:15:00 PM ICT,{ },{ok},31393.0
11-Jan-26 6:30:00 PM ICT,{ },{ok},31393.0
11-Jan-26 6:45:00 PM ICT,{ },{ok},31393.0
11-Jan-26 7:00:00 PM ICT,{ },{ok},31393.0
11-Jan-26 7:15:00 PM ICT,{ },{ok},31393.0
11-Jan-26 7:30:00 PM ICT,{ },{ok},31394.0
11-Jan-26 7:45:00 PM ICT,{ },{ok},31394.0
11-Jan-26 8:00:00 PM ICT,{ },{ok},31394.0
11-Jan-26 8:15:00 PM ICT,{ },{ok},31394.0
11-Jan-26 8:30:00 PM ICT,{ },{ok},31394.0
11-Jan-26 8:45:00 PM ICT,{ },{ok},31394.0
11-Jan-26 9:00:00 PM ICT,{ },{ok},31395.0
11-Jan-26 9:15:01 PM ICT,{ },{ok},31396.0
11-Jan-26 9:30:00 PM ICT,{ },{ok},31397.0
11-Jan-26 9:45:00 PM ICT,{ },{ok},31399.0
11-Jan-26 10:00:01 PM ICT,{ },{ok},31400.0
11-Jan-26 10:15:00 PM ICT,{ },{ok},31401.0
11-Jan-26 10:30:00 PM ICT,{ },{ok},31401.0
11-Jan-26 10:45:00 PM ICT,{ },{ok},31401.0
11-Jan-26 11:00:00 PM ICT,{ },{ok},31401.0
11-Jan-26 11:15:00 PM ICT,{ },{ok},31401.0
11-Jan-26 11:30:00 PM ICT,{ },{ok},31401.0
11-Jan-26 11:45:00 PM ICT,{ },{ok},31401.0
12-Jan-26 12:00:00 AM ICT,{ },{ok},31401.0
12-Jan-26 12:15:00 AM ICT,{ },{ok},31401.0
12-Jan-26 12:30:00 AM ICT,{ },{ok},31401.0
12-Jan-26 12:45:00 AM ICT,{ },{ok},31401.0
12-Jan-26 1:00:00 AM ICT,{ },{ok},31401.0
12-Jan-26 1:15:00 AM ICT,{ },{ok},31401.0
12-Jan-26 1:30:00 AM ICT,{ },{ok},31401.0
12-Jan-26 1:45:00 AM ICT,{ },{ok},31401.0
12-Jan-26 2:00:00 AM ICT,{ },{ok},31401.0
12-Jan-26 2:15:00 AM ICT,{ },{ok},31402.0
12-Jan-26 2:30:00 AM ICT,{ },{ok},31403.0
12-Jan-26 2:45:00 AM ICT,{ },{ok},31404.0
12-Jan-26 3:00:00 AM ICT,{ },{ok},31406.0
12-Jan-26 3:15:00 AM ICT,{ },{ok},31406.0
12-Jan-26 3:30:00 AM ICT,{ },{ok},31406.0
12-Jan-26 3:45:00 AM ICT,{ },{ok},31406.0
12-Jan-26 4:00:00 AM ICT,{ },{ok},31406.0
12-Jan-26 4:15:01 AM ICT,{ },{ok},31406.0
12-Jan-26 4:30:01 AM ICT,{ },{ok},31406.0
12-Jan-26 4:45:00 AM ICT,{ },{ok},31406.0
12-Jan-26 5:00:00 AM ICT,{ },{ok},31406.0
12-Jan-26 5:15:00 AM ICT,{ },{ok},31406.0
12-Jan-26 5:30:00 AM ICT,{ },{ok},31406.0
12-Jan-26 5:45:00 AM ICT,{ },{ok},31406.0
12-Jan-26 6:00:00 AM ICT,{ },{ok},31406.0
12-Jan-26 6:15:00 AM ICT,{ },{ok},31406.0
12-Jan-26 6:30:00 AM ICT,{ },{ok},31406.0
12-Jan-26 6:45:00 AM ICT,{ },{ok},31406.0
12-Jan-26 7:00:00 AM ICT,{ },{ok},31406.0
12-Jan-26 7:15:00 AM ICT,{ },{ok},31406.0
12-Jan-26 7:30:00 AM ICT,{ },{ok},31406.0
12-Jan-26 7:45:00 AM ICT,{ },{ok},31406.0
12-Jan-26 8:00:00 AM ICT,{ },{ok},31406.0
12-Jan-26 8:15:00 AM ICT,{ },{ok},31406.0
12-Jan-26 8:30:00 AM ICT,{ },{ok},31406.0
12-Jan-26 8:45:00 AM ICT,{ },{ok},31406.0
12-Jan-26 9:00:00 AM ICT,{ },{ok},31406.0
12-Jan-26 9:15:00 AM ICT,{ },{ok},31406.0
12-Jan-26 9:30:00 AM ICT,{ },{ok},31406.0
12-Jan-26 9:45:00 AM ICT,{ },{ok},31406.0
12-Jan-26 10:00:00 AM ICT,{ },{ok},31406.0
12-Jan-26 10:15:00 AM ICT,{ },{ok},31406.0
12-Jan-26 10:30:00 AM ICT,{ },{ok},31406.0
12-Jan-26 10:45:00 AM ICT,{ },{ok},31406.0
12-Jan-26 11:00:00 AM ICT,{ },{ok},31406.0
12-Jan-26 11:15:00 AM ICT,{ },{ok},31406.0
12-Jan-26 11:30:00 AM ICT,{ },{ok},31406.0
12-Jan-26 11:45:00 AM ICT,{ },{ok},31406.0
12-Jan-26 12:00:00 PM ICT,{ },{ok},31406.0
12-Jan-26 12:15:00 PM ICT,{ },{ok},31406.0
12-Jan-26 12:30:00 PM ICT,{ },{ok},31406.0
12-Jan-26 12:45:00 PM ICT,{ },{ok},31406.0
12-Jan-26 1:00:00 PM ICT,{ },{ok},31406.0
12-Jan-26 1:15:00 PM ICT,{ },{ok},31406.0
12-Jan-26 1:30:00 PM ICT,{ },{ok},31406.0
12-Jan-26 1:45:00 PM ICT,{ },{ok},31406.0
12-Jan-26 2:00:00 PM ICT,{ },{ok},31406.0
12-Jan-26 2:15:00 PM ICT,{ },{ok},31406.0
12-Jan-26 2:30:00 PM ICT,{ },{ok},31406.0
12-Jan-26 2:45:00 PM ICT,{ },{ok},31406.0
12-Jan-26 3:00:00 PM ICT,{ },{ok},31406.0
12-Jan-26 3:15:00 PM ICT,{ },{ok},31406.0
12-Jan-26 3:30:00 PM ICT,{ },{ok},31406.0
12-Jan-26 3:45:00 PM ICT,{ },{ok},31406.0
12-Jan-26 4:00:01 PM ICT,{ },{ok},31406.0
12-Jan-26 4:15:00 PM ICT,{ },{ok},31406.0
12-Jan-26 4:30:00 PM ICT,{ },{ok},31406.0
12-Jan-26 4:45:00 PM ICT,{ },{ok},31406.0
12-Jan-26 5:00:00 PM ICT,{ },{ok},31406.0
12-Jan-26 5:15:00 PM ICT,{ },{ok},31406.0
12-Jan-26 5:30:00 PM ICT,{ },{ok},31406.0
12-Jan-26 5:45:00 PM ICT,{ },{ok},31406.0
